session_key,driver_number,final_position,avg_lap_time,lap_time_std,best_lap_time,consistency_score,total_laps,qualifying_position,qualifying_best_lap,avg_finish_position,best_finish_position,worst_finish_position,finish_position_std,races_completed,podium_rate,win_rate,avg_finish_last_3,trend_last_3,avg_finish_last_5,trend_last_5,avg_finish_last_10,trend_last_10,team_avg_position,team_consistency,teammate_avg_position,avg_air_temp,avg_track_temp,avg_humidity,rainfall,weather_variability,num_pit_stops,avg_pit_duration,total_pit_time
9993,4,8,9.722222222222221e-08,6.467616667635575e-10,9.6e-08,0.006652405715282306,18,,,1.0,1.0,1.0,0.0,1,1.0,1.0,,,,,,,5.0,4.0,9.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,5,18,9.877777777777778e-08,2.4387932299193914e-09,9.7e-08,0.02468969524102871,18,,,16.0,16.0,16.0,0.0,1,0.0,0.0,,,,,,,11.5,4.5,7.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,6,13,9.816666666666667e-08,9.235481451827999e-10,9.7e-08,0.009407960731913072,18,,,19.0,19.0,19.0,0.0,1,0.0,0.0,,,,,,,15.5,3.5,12.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,7,20,9.911111111111111e-08,3.3411672650153947e-09,9.7e-08,0.033711328907106,18,,,20.0,20.0,20.0,0.0,1,0.0,0.0,,,,,,,15.5,4.5,11.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,10,12,9.805555555555556e-08,8.023657829651046e-10,9.7e-08,0.008182767191712115,18,,,11.0,11.0,11.0,0.0,1,0.0,0.0,,,,,,,15.5,4.5,20.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,12,7,9.733333333333334e-08,1.1375929179890435e-09,9.6e-08,0.01168759847249017,18,,,5.0,5.0,5.0,0.0,1,0.0,0.0,,,,,,,4.0,1.0,3.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,14,10,9.816666666666668e-08,1.248528545693596e-09,9.7e-08,0.0127184571717514,18,,,17.0,17.0,17.0,0.0,1,0.0,0.0,,,,,,,11.5,5.5,6.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,16,5,9.694444444444443e-08,8.726040960806531e-10,9.6e-08,0.00900107377045946,18,,,8.0,8.0,8.0,0.0,1,0.0,0.0,,,,,,,9.0,1.0,10.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,18,9,9.744444444444444e-08,1.1991282236408366e-09,9.6e-08,0.012305762842380307,18,,,6.0,6.0,6.0,0.0,1,0.0,0.0,,,,,,,11.5,5.5,17.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,22,6,9.733333333333333e-08,1.1375929179890435e-09,9.6e-08,0.011687598472490172,18,,,12.0,12.0,12.0,0.0,1,0.0,0.0,,,,,,,15.5,3.5,19.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,23,11,9.822222222222222e-08,1.2153699778283717e-09,9.7e-08,0.012373676244858989,18,,,4.0,4.0,4.0,0.0,1,0.0,0.0,,,,,,,11.0,7.0,18.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,27,19,9.877777777777776e-08,2.2110831935702663e-09,9.6e-08,0.02238441928248864,18,,,7.0,7.0,7.0,0.0,1,0.0,0.0,,,,,,,11.5,4.5,16.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,30,14,9.833333333333333e-08,9.70142500145332e-10,9.7e-08,0.009865855933681344,18,,,15.0,15.0,15.0,0.0,1,0.0,0.0,,,,,,,8.5,6.5,2.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,31,16,9.83888888888889e-08,8.498365855987977e-10,9.7e-08,0.008637525997051585,18,,,13.0,13.0,13.0,0.0,1,0.0,0.0,,,,,,,13.5,0.5,14.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,44,1,9.63888888888889e-08,6.978023391872241e-10,9.5e-08,0.007239447899348722,18,,,10.0,10.0,10.0,0.0,1,0.0,0.0,,,,,,,9.0,1.0,8.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,55,17,9.78235294117647e-08,2.351470128389022e-09,9.5e-08,0.024037878642581705,17,,,18.0,18.0,18.0,0.0,1,0.0,0.0,,,,,,,11.0,7.0,4.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,1,2.2e-08,2.2e-08
9993,63,4,9.68888888888889e-08,1.0786096109392218e-09,9.5e-08,0.011132438645014902,18,,,3.0,3.0,3.0,0.0,1,1.0,0.0,,,,,,,4.0,1.0,5.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,81,2,9.66111111111111e-08,9.785276387866013e-10,9.5e-08,0.010128520700493861,18,,,9.0,9.0,9.0,0.0,1,0.0,0.0,,,,,,,5.0,4.0,1.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9993,87,15,9.855555555555554e-08,1.4641689962819204e-09,9.7e-08,0.014856280683807536,18,,,14.0,14.0,14.0,0.0,1,0.0,0.0,,,,,,,13.5,0.5,13.0,22.896428571428572,35.660714285714285,25.428571428571427,0,1.2298513826507314,0,,0.0
9998,1,4,9.683333333333331e-08,1.2848904218751162e-09,9.5e-08,0.013269092136403957,54,,,2.5,2.0,3.0,0.5,2,1.0,0.0,,,,,,,8.5,6.020797289396148,14.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,4,2,9.668518518518516e-08,1.3292652825807543e-09,9.5e-08,0.013748386374135366,54,,,4.5,1.0,8.0,3.5,2,0.5,0.5,,,,,,,5.0,3.5355339059327378,5.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,5,17,9.771153846153846e-08,1.4326246099385244e-09,9.5e-08,0.014661775185357856,52,,,17.0,16.0,18.0,1.0,2,0.0,0.0,,,,,,,15.0,4.743416490252569,13.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,2,2.25e-08,4.5e-08
9998,6,14,9.762264150943395e-08,1.47056262250384e-09,9.5e-08,0.01506374545664931,53,,,16.0,13.0,19.0,3.0,2,0.0,0.0,,,,,,,12.5,4.6097722286464435,9.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,2,2.2e-08,4.4e-08
9998,7,16,9.785185185185183e-08,1.2038837687174842e-09,9.6e-08,0.012303127083789583,54,,,20.0,20.0,20.0,0.0,2,0.0,0.0,,,,,,,15.75,4.264680527307995,11.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,10,11,9.768518518518516e-08,1.4251656517299045e-09,9.6e-08,0.014589373496381964,54,,,11.5,11.0,12.0,0.5,2,0.0,0.0,,,,,,,15.75,4.264680527307995,20.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.3e-08,2.3e-08
9998,12,8,9.74444444444444e-08,1.409759335364658e-09,9.6e-08,0.01446731358983116,54,,,6.0,5.0,7.0,1.0,2,0.0,0.0,,,,,,,4.75,1.479019945774904,3.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,14,20,1.1266666666666666e-07,2.3671361036774663e-08,9.9e-08,0.21010083760450887,3,,,13.5,10.0,17.0,3.5,2,0.0,0.0,,,,,,,10.5,4.031128874149275,7.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,0,,0.0
9998,16,5,9.699999999999998e-08,1.0461068887267267e-09,9.6e-08,0.010784607100275534,54,,,6.5,5.0,8.0,1.5,2,0.0,0.0,,,,,,,6.0,3.391164991562634,5.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,18,12,9.77222222222222e-08,1.3091357752301415e-09,9.6e-08,0.013396500258182236,54,,,7.5,6.0,9.0,1.5,2,0.0,0.0,,,,,,,10.5,4.031128874149275,13.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,22,19,9.762745098039215e-08,1.8650553269404693e-09,9.5e-08,0.01910380029603614,51,,,9.0,6.0,12.0,3.0,2,0.0,0.0,,,,,,,12.5,4.6097722286464435,16.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,3,2.733333333333333e-08,8.199999999999999e-08
9998,23,9,9.744444444444441e-08,1.4097593353646582e-09,9.6e-08,0.01446731358983116,54,,,7.5,4.0,11.0,3.5,2,0.0,0.0,,,,,,,12.5,5.5901699437494745,17.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.3e-08,2.3e-08
9998,27,18,9.843396226415096e-08,1.5505511918503767e-09,9.7e-08,0.015752197272008807,53,,,13.0,7.0,19.0,6.0,2,0.0,0.0,,,,,,,15.0,4.743416490252569,17.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,30,15,9.747169811320755e-08,1.6595153785750647e-09,9.5e-08,0.017025612672179332,53,,,14.5,14.0,15.0,0.5,2,0.0,0.0,,,,,,,8.5,6.020797289396148,2.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,2,2.2e-08,4.4e-08
9998,31,7,9.738888888888886e-08,1.406409407457036e-09,9.5e-08,0.014441169044053997,54,,,14.5,13.0,16.0,1.5,2,0.0,0.0,,,,,,,14.5,1.118033988749895,14.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.3e-08,2.3e-08
9998,44,6,9.669811320754716e-08,1.659296719192261e-09,9.5e-08,0.01715955631554924,53,,,5.5,1.0,10.0,4.5,2,0.5,0.5,,,,,,,6.0,3.391164991562634,6.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,2,2.2e-08,4.4e-08
9998,55,13,9.783333333333333e-08,1.3563268933075969e-09,9.6e-08,0.013863647972479696,54,,,17.5,17.0,18.0,0.5,2,0.0,0.0,,,,,,,12.5,5.5901699437494745,7.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,63,3,9.674074074074072e-08,1.2160124314344874e-09,9.5e-08,0.012569806909927705,54,,,3.5,3.0,4.0,0.5,2,0.5,0.0,,,,,,,4.75,1.479019945774904,6.0,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
9998,81,1,9.651851851851849e-08,1.1115303192418951e-09,9.5e-08,0.01151623891770191,54,,,5.5,2.0,9.0,3.5,2,0.5,0.0,,,,,,,5.0,3.5355339059327378,4.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.3e-08,2.3e-08
9998,87,10,9.748148148148144e-08,1.4888356947849179e-09,9.6e-08,0.015273010546805776,54,,,14.5,14.0,15.0,0.5,2,0.0,0.0,,,,,,,14.5,1.118033988749895,14.5,27.21558441558442,35.81688311688312,18.233766233766232,0,3.539687316695436,1,2.2e-08,2.2e-08
10006,1,1,9.201960784313723e-08,9.89751404715982e-10,9.1e-08,0.010755875056576835,51,,,3.0,2.0,4.0,0.816496580927726,3,0.6666666666666666,0.0,3.0,2.0,,,,,8.833333333333334,5.871304984602846,14.666666666666666,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.4e-08,2.4e-08
10006,4,2,9.196078431372548e-08,9.992153784590308e-10,9.1e-08,0.010865668294543834,51,,,3.6666666666666665,1.0,8.0,3.091206165165235,3,0.6666666666666666,0.3333333333333333,3.6666666666666665,1.0,,,,,3.8333333333333335,3.337497399083464,4.0,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.3e-08,2.3e-08
10006,5,19,9.33921568627451e-08,1.3278317871258984e-09,9.2e-08,0.014217808344199206,51,,,17.0,16.0,18.0,0.816496580927726,3,0.0,0.0,17.0,1.0,,,,,15.833333333333334,4.058598553961973,14.666666666666666,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.3e-08,2.3e-08
10006,6,8,9.264705882352937e-08,1.2621177347896626e-09,9.1e-08,0.01362285808979319,51,,,15.333333333333334,13.0,19.0,2.6246692913372702,3,0.0,0.0,15.333333333333334,-5.0,,,,,13.833333333333334,4.4503433076062295,12.333333333333334,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.3e-08,2.3e-08
10006,7,15,9.33921568627451e-08,1.1845409469081093e-09,9.2e-08,0.012683516332629347,51,,,18.666666666666668,16.0,20.0,1.8856180831641267,3,0.0,0.0,18.666666666666668,-4.0,,,,,15.0,3.9157800414902435,11.333333333333334,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.3e-08,2.3e-08
10006,10,13,9.298039215686273e-08,1.2408093500361968e-09,9.1e-08,0.013344849610258551,51,,,11.333333333333334,11.0,12.0,0.4714045207910317,3,0.0,0.0,11.333333333333334,0.0,,,,,15.0,3.9157800414902435,18.666666666666668,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.6e-08,2.6e-08
10006,12,6,9.231372549019606e-08,1.2408093500362005e-09,9e-08,0.013441222780765982,51,,,6.666666666666667,5.0,8.0,1.247219128924647,3,0.0,0.0,6.666666666666667,3.0,,,,,5.0,1.9148542155126762,3.3333333333333335,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.4e-08,2.4e-08
10006,14,11,9.298039215686274e-08,1.2568245076927998e-09,9.1e-08,0.013517091921622267,51,,,15.666666666666666,10.0,20.0,4.189935029992179,3,0.0,0.0,15.666666666666666,3.0,,,,,12.333333333333334,4.784233364802441,9.0,14.429999999999998,20.514285714285716,76.37142857142857,0,1.096992056697003,1,2.5e-08,2.5e-08
