date,session_key,position,meeting_key,driver_number
2025-04-04T02:30:12.754000+00:00,9999,6,1256,5
2025-04-04T02:30:12.754000+00:00,9999,7,1256,6
2025-04-04T02:30:12.754000+00:00,9999,8,1256,10
2025-04-04T02:30:12.754000+00:00,9999,9,1256,12
2025-04-04T02:30:12.754000+00:00,9999,10,1256,14
2025-04-04T02:30:12.754000+00:00,9999,3,1256,16
2025-04-04T02:30:24.005000+00:00,9999,5,1256,1
2025-04-04T02:30:24.005000+00:00,9999,6,1256,4
2025-04-04T02:30:24.005000+00:00,9999,7,1256,5
2025-04-04T02:30:24.005000+00:00,9999,8,1256,6
2025-04-04T02:30:24.005000+00:00,9999,9,1256,10
2025-04-04T02:30:24.005000+00:00,9999,10,1256,12
2025-04-04T02:30:24.005000+00:00,9999,11,1256,14
2025-04-04T02:30:24.005000+00:00,9999,12,1256,18
2025-04-04T02:30:24.005000+00:00,9999,13,1256,22
2025-04-04T02:30:24.005000+00:00,9999,14,1256,23
2025-04-04T02:30:24.005000+00:00,9999,15,1256,27
2025-04-04T02:30:24.005000+00:00,9999,16,1256,30
2025-04-04T02:30:24.005000+00:00,9999,17,1256,31
2025-04-04T02:30:24.005000+00:00,9999,4,1256,44
2025-04-04T02:30:28.961000+00:00,9999,6,1256,1
2025-04-04T02:30:28.961000+00:00,9999,7,1256,4
2025-04-04T02:30:28.961000+00:00,9999,8,1256,5
2025-04-04T02:30:28.961000+00:00,9999,5,1256,6
2025-04-04T02:30:34.779000+00:00,9999,7,1256,1
2025-04-04T02:30:34.779000+00:00,9999,8,1256,4
2025-04-04T02:30:34.779000+00:00,9999,9,1256,5
2025-04-04T02:30:34.779000+00:00,9999,10,1256,10
2025-04-04T02:30:34.779000+00:00,9999,11,1256,12
2025-04-04T02:30:34.779000+00:00,9999,12,1256,14
2025-04-04T02:30:34.779000+00:00,9999,13,1256,18
2025-04-04T02:30:34.779000+00:00,9999,14,1256,22
2025-04-04T02:30:34.779000+00:00,9999,15,1256,23
2025-04-04T02:30:34.779000+00:00,9999,16,1256,27
2025-04-04T02:30:34.779000+00:00,9999,6,1256,30
2025-04-04T02:30:46.132000+00:00,9999,9,1256,4
2025-04-04T02:30:46.132000+00:00,9999,10,1256,5
2025-04-04T02:30:46.132000+00:00,9999,11,1256,10
2025-04-04T02:30:46.132000+00:00,9999,12,1256,12
2025-04-04T02:30:46.132000+00:00,9999,13,1256,14
2025-04-04T02:30:46.132000+00:00,9999,14,1256,18
2025-04-04T02:30:46.132000+00:00,9999,15,1256,22
2025-04-04T02:30:46.132000+00:00,9999,16,1256,23
2025-04-04T02:30:46.132000+00:00,9999,17,1256,27
2025-04-04T02:30:46.132000+00:00,9999,18,1256,31
2025-04-04T02:30:46.132000+00:00,9999,8,1256,55
2025-04-04T02:31:00.024000+00:00,9999,10,1256,4
2025-04-04T02:31:00.024000+00:00,9999,11,1256,5
2025-04-04T02:31:00.024000+00:00,9999,12,1256,10
2025-04-04T02:31:00.024000+00:00,9999,13,1256,12
2025-04-04T02:31:00.024000+00:00,9999,14,1256,14
2025-04-04T02:31:00.024000+00:00,9999,15,1256,18
2025-04-04T02:31:00.024000+00:00,9999,9,1256,22
2025-04-04T02:31:09.952000+00:00,9999,11,1256,4
2025-04-04T02:31:09.952000+00:00,9999,12,1256,5
2025-04-04T02:31:09.952000+00:00,9999,13,1256,10
2025-04-04T02:31:09.952000+00:00,9999,14,1256,12
2025-04-04T02:31:09.952000+00:00,9999,15,1256,14
2025-04-04T02:31:09.952000+00:00,9999,16,1256,18
2025-04-04T02:31:09.952000+00:00,9999,10,1256,23
2025-04-04T02:31:12.557000+00:00,9999,12,1256,4
2025-04-04T02:31:12.557000+00:00,9999,13,1256,5
2025-04-04T02:31:12.557000+00:00,9999,14,1256,10
2025-04-04T02:31:12.557000+00:00,9999,15,1256,12
2025-04-04T02:31:12.557000+00:00,9999,16,1256,14
2025-04-04T02:31:12.557000+00:00,9999,17,1256,18
2025-04-04T02:31:12.557000+00:00,9999,11,1256,27
2025-04-04T02:31:18.707000+00:00,9999,13,1256,4
2025-04-04T02:31:18.707000+00:00,9999,12,1256,5
2025-04-04T02:31:22.725000+00:00,9999,14,1256,4
2025-04-04T02:31:22.725000+00:00,9999,15,1256,10
2025-04-04T02:31:22.725000+00:00,9999,16,1256,12
2025-04-04T02:31:22.725000+00:00,9999,17,1256,14
2025-04-04T02:31:22.725000+00:00,9999,18,1256,18
2025-04-04T02:31:22.725000+00:00,9999,13,1256,31
2025-04-04T02:31:31.957000+00:00,9999,15,1256,4
2025-04-04T02:31:31.957000+00:00,9999,16,1256,10
2025-04-04T02:31:31.957000+00:00,9999,17,1256,12
2025-04-04T02:31:31.957000+00:00,9999,18,1256,14
2025-04-04T02:31:31.957000+00:00,9999,19,1256,18
2025-04-04T02:31:31.957000+00:00,9999,14,1256,62
2025-04-04T02:31:37.308000+00:00,9999,16,1256,4
2025-04-04T02:31:37.308000+00:00,9999,17,1256,10
2025-04-04T02:31:37.308000+00:00,9999,18,1256,12
2025-04-04T02:31:37.308000+00:00,9999,15,1256,14
2025-04-04T02:31:38.124000+00:00,9999,17,1256,4
2025-04-04T02:31:38.124000+00:00,9999,18,1256,10
2025-04-04T02:31:38.124000+00:00,9999,16,1256,12
2025-04-04T02:32:12.350000+00:00,9999,18,1256,4
2025-04-04T02:32:12.350000+00:00,9999,19,1256,10
2025-04-04T02:32:12.350000+00:00,9999,17,1256,18
2025-04-04T02:32:50.365000+00:00,9999,20,1256,10
2025-04-04T02:32:50.365000+00:00,9999,19,1256,63
2025-04-04T02:33:32.258000+00:00,9999,1,1256,81
2025-04-04T02:33:32.258000+00:00,9999,2,1256,87
2025-04-04T02:33:43.226000+00:00,9999,2,1256,16
2025-04-04T02:33:43.226000+00:00,9999,3,1256,87
2025-04-04T02:33:57.013000+00:00,9999,3,1256,16
2025-04-04T02:33:57.013000+00:00,9999,1,1256,44
2025-04-04T02:33:57.013000+00:00,9999,2,1256,81
2025-04-04T02:33:57.013000+00:00,9999,4,1256,87
2025-04-04T02:34:05.819000+00:00,9999,4,1256,6
2025-04-04T02:34:05.819000+00:00,9999,5,1256,87
2025-04-04T02:34:12.082000+00:00,9999,5,1256,6
2025-04-04T02:34:12.082000+00:00,9999,4,1256,30
2025-04-04T02:34:12.082000+00:00,9999,6,1256,87
2025-04-04T02:34:17.648000+00:00,9999,8,1256,1
2025-04-04T02:34:17.648000+00:00,9999,6,1256,6
2025-04-04T02:34:17.648000+00:00,9999,4,1256,16
2025-04-04T02:34:17.648000+00:00,9999,5,1256,30
2025-04-04T02:34:17.648000+00:00,9999,2,1256,55
2025-04-04T02:34:17.648000+00:00,9999,3,1256,81
2025-04-04T02:34:17.648000+00:00,9999,7,1256,87
2025-04-04T02:34:24.591000+00:00,9999,1,1256,1
2025-04-04T02:34:24.591000+00:00,9999,7,1256,6
2025-04-04T02:34:24.591000+00:00,9999,5,1256,16
2025-04-04T02:34:24.591000+00:00,9999,6,1256,30
2025-04-04T02:34:24.591000+00:00,9999,2,1256,44
2025-04-04T02:34:24.591000+00:00,9999,3,1256,55
2025-04-04T02:34:24.591000+00:00,9999,4,1256,81
2025-04-04T02:34:24.591000+00:00,9999,8,1256,87
2025-04-04T02:34:34.290000+00:00,9999,8,1256,6
2025-04-04T02:34:34.290000+00:00,9999,6,1256,16
2025-04-04T02:34:34.290000+00:00,9999,4,1256,22
2025-04-04T02:34:34.290000+00:00,9999,7,1256,30
2025-04-04T02:34:34.290000+00:00,9999,5,1256,81
2025-04-04T02:34:34.290000+00:00,9999,9,1256,87
2025-04-04T02:34:39.268000+00:00,9999,9,1256,6
2025-04-04T02:34:39.268000+00:00,9999,7,1256,23
2025-04-04T02:34:39.268000+00:00,9999,8,1256,30
2025-04-04T02:34:39.268000+00:00,9999,10,1256,87
2025-04-04T02:34:48.469000+00:00,9999,9,1256,5
2025-04-04T02:34:48.469000+00:00,9999,10,1256,6
2025-04-04T02:34:48.469000+00:00,9999,12,1256,27
2025-04-04T02:34:48.469000+00:00,9999,11,1256,87
2025-04-04T02:35:01.475000+00:00,9999,10,1256,5
2025-04-04T02:35:01.475000+00:00,9999,11,1256,6
2025-04-04T02:35:01.475000+00:00,9999,4,1256,14
2025-04-04T02:35:01.475000+00:00,9999,7,1256,16
2025-04-04T02:35:01.475000+00:00,9999,5,1256,22
2025-04-04T02:35:01.475000+00:00,9999,8,1256,23
2025-04-04T02:35:01.475000+00:00,9999,13,1256,27
2025-04-04T02:35:01.475000+00:00,9999,9,1256,30
2025-04-04T02:35:01.475000+00:00,9999,14,1256,31
2025-04-04T02:35:01.475000+00:00,9999,15,1256,62
2025-04-04T02:35:01.475000+00:00,9999,6,1256,81
2025-04-04T02:35:01.475000+00:00,9999,12,1256,87
2025-04-04T02:35:11.760000+00:00,9999,14,1256,27
2025-04-04T02:35:11.760000+00:00,9999,12,1256,31
2025-04-04T02:35:11.760000+00:00,9999,13,1256,87
2025-04-04T02:35:15.102000+00:00,9999,11,1256,5
2025-04-04T02:35:15.102000+00:00,9999,12,1256,6
2025-04-04T02:35:15.102000+00:00,9999,15,1256,27
2025-04-04T02:35:15.102000+00:00,9999,10,1256,30
2025-04-04T02:35:15.102000+00:00,9999,13,1256,31
2025-04-04T02:35:15.102000+00:00,9999,9,1256,62
2025-04-04T02:35:15.102000+00:00,9999,14,1256,87
2025-04-04T02:35:28.175000+00:00,9999,12,1256,5
2025-04-04T02:35:28.175000+00:00,9999,13,1256,6
2025-04-04T02:35:28.175000+00:00,9999,11,1256,12
2025-04-04T02:35:28.175000+00:00,9999,16,1256,27
2025-04-04T02:35:28.175000+00:00,9999,14,1256,31
2025-04-04T02:35:28.175000+00:00,9999,15,1256,87
2025-04-04T02:35:37.946000+00:00,9999,13,1256,5
2025-04-04T02:35:37.946000+00:00,9999,3,1256,6
2025-04-04T02:35:37.946000+00:00,9999,12,1256,12
2025-04-04T02:35:37.946000+00:00,9999,5,1256,14
2025-04-04T02:35:37.946000+00:00,9999,8,1256,16
2025-04-04T02:35:37.946000+00:00,9999,6,1256,22
2025-04-04T02:35:37.946000+00:00,9999,9,1256,23
2025-04-04T02:35:37.946000+00:00,9999,11,1256,30
2025-04-04T02:35:37.946000+00:00,9999,4,1256,55
2025-04-04T02:35:37.946000+00:00,9999,10,1256,62
2025-04-04T02:35:37.946000+00:00,9999,7,1256,81
2025-04-04T02:35:44.749000+00:00,9999,14,1256,5
2025-04-04T02:35:44.749000+00:00,9999,13,1256,18
2025-04-04T02:35:44.749000+00:00,9999,17,1256,27
2025-04-04T02:35:44.749000+00:00,9999,15,1256,31
2025-04-04T02:35:44.749000+00:00,9999,16,1256,87
2025-04-04T02:36:27.541000+00:00,9999,2,1256,4
2025-04-04T02:36:27.541000+00:00,9999,15,1256,5
2025-04-04T02:36:27.541000+00:00,9999,4,1256,6
2025-04-04T02:36:27.541000+00:00,9999,13,1256,12
2025-04-04T02:36:27.541000+00:00,9999,6,1256,14
2025-04-04T02:36:27.541000+00:00,9999,9,1256,16
2025-04-04T02:36:27.541000+00:00,9999,14,1256,18
2025-04-04T02:36:27.541000+00:00,9999,7,1256,22
2025-04-04T02:36:27.541000+00:00,9999,10,1256,23
2025-04-04T02:36:27.541000+00:00,9999,18,1256,27
2025-04-04T02:36:27.541000+00:00,9999,12,1256,30
2025-04-04T02:36:27.541000+00:00,9999,16,1256,31
2025-04-04T02:36:27.541000+00:00,9999,3,1256,44
2025-04-04T02:36:27.541000+00:00,9999,5,1256,55
2025-04-04T02:36:27.541000+00:00,9999,11,1256,62
2025-04-04T02:36:27.541000+00:00,9999,8,1256,81
2025-04-04T02:36:27.541000+00:00,9999,17,1256,87
2025-04-04T02:37:25.199000+00:00,9999,5,1256,6
2025-04-04T02:37:25.199000+00:00,9999,7,1256,14
2025-04-04T02:37:25.199000+00:00,9999,8,1256,22
2025-04-04T02:37:25.199000+00:00,9999,4,1256,44
2025-04-04T02:37:25.199000+00:00,9999,6,1256,55
2025-04-04T02:37:25.199000+00:00,9999,3,1256,81
2025-04-04T02:37:30.669000+00:00,9999,16,1256,5
2025-04-04T02:37:30.669000+00:00,9999,6,1256,6
2025-04-04T02:37:30.669000+00:00,9999,4,1256,10
2025-04-04T02:37:30.669000+00:00,9999,14,1256,12
2025-04-04T02:37:30.669000+00:00,9999,8,1256,14
2025-04-04T02:37:30.669000+00:00,9999,10,1256,16
2025-04-04T02:37:30.669000+00:00,9999,15,1256,18
2025-04-04T02:37:30.669000+00:00,9999,9,1256,22
2025-04-04T02:37:30.669000+00:00,9999,11,1256,23
2025-04-04T02:37:30.669000+00:00,9999,19,1256,27
2025-04-04T02:37:30.669000+00:00,9999,13,1256,30
2025-04-04T02:37:30.669000+00:00,9999,17,1256,31
2025-04-04T02:37:30.669000+00:00,9999,5,1256,44
2025-04-04T02:37:30.669000+00:00,9999,7,1256,55
2025-04-04T02:37:30.669000+00:00,9999,12,1256,62
2025-04-04T02:37:30.669000+00:00,9999,20,1256,63
2025-04-04T02:37:30.669000+00:00,9999,18,1256,87
2025-04-04T02:37:43.339000+00:00,9999,3,1256,4
2025-04-04T02:37:43.339000+00:00,9999,7,1256,6
2025-04-04T02:37:43.339000+00:00,9999,5,1256,10
2025-04-04T02:37:43.339000+00:00,9999,9,1256,14
2025-04-04T02:37:43.339000+00:00,9999,2,1256,16
2025-04-04T02:37:43.339000+00:00,9999,10,1256,22
2025-04-04T02:37:43.339000+00:00,9999,6,1256,44
2025-04-04T02:37:43.339000+00:00,9999,8,1256,55
2025-04-04T02:37:43.339000+00:00,9999,4,1256,81
2025-04-04T02:37:55.188000+00:00,9999,10,1256,14
2025-04-04T02:37:55.188000+00:00,9999,11,1256,22
2025-04-04T02:37:55.188000+00:00,9999,12,1256,23
2025-04-04T02:37:55.188000+00:00,9999,9,1256,30
2025-04-04T02:37:55.188000+00:00,9999,13,1256,62
2025-04-04T02:38:08.460000+00:00,9999,4,1256,4
2025-04-04T02:38:08.460000+00:00,9999,6,1256,10
2025-04-04T02:38:08.460000+00:00,9999,3,1256,44
2025-04-04T02:38:08.460000+00:00,9999,5,1256,81
2025-04-04T02:38:15.633000+00:00,9999,5,1256,4
2025-04-04T02:38:15.633000+00:00,9999,8,1256,6
2025-04-04T02:38:15.633000+00:00,9999,7,1256,10
2025-04-04T02:38:15.633000+00:00,9999,4,1256,44
2025-04-04T02:38:15.633000+00:00,9999,3,1256,55
2025-04-04T02:38:15.633000+00:00,9999,6,1256,81
2025-04-04T02:38:23.418000+00:00,9999,6,1256,4
2025-04-04T02:38:23.418000+00:00,9999,9,1256,6
2025-04-04T02:38:23.418000+00:00,9999,8,1256,10
2025-04-04T02:38:23.418000+00:00,9999,11,1256,14
2025-04-04T02:38:23.418000+00:00,9999,12,1256,22
2025-04-04T02:38:23.418000+00:00,9999,4,1256,23
2025-04-04T02:38:23.418000+00:00,9999,10,1256,30
2025-04-04T02:38:23.418000+00:00,9999,5,1256,44
2025-04-04T02:38:23.418000+00:00,9999,7,1256,81
2025-04-04T02:38:40.672000+00:00,9999,12,1256,5
2025-04-04T02:38:40.672000+00:00,9999,15,1256,12
2025-04-04T02:38:40.672000+00:00,9999,16,1256,18
2025-04-04T02:38:40.672000+00:00,9999,13,1256,22
2025-04-04T02:38:40.672000+00:00,9999,14,1256,62
2025-04-04T02:38:47.316000+00:00,9999,7,1256,4
2025-04-04T02:38:47.316000+00:00,9999,10,1256,6
2025-04-04T02:38:47.316000+00:00,9999,9,1256,10
2025-04-04T02:38:47.316000+00:00,9999,2,1256,14
2025-04-04T02:38:47.316000+00:00,9999,3,1256,16
2025-04-04T02:38:47.316000+00:00,9999,5,1256,23
2025-04-04T02:38:47.316000+00:00,9999,11,1256,30
2025-04-04T02:38:47.316000+00:00,9999,6,1256,44
2025-04-04T02:38:47.316000+00:00,9999,4,1256,55
2025-04-04T02:38:47.316000+00:00,9999,8,1256,81
2025-04-04T02:38:59.067000+00:00,9999,13,1256,5
2025-04-04T02:38:59.067000+00:00,9999,11,1256,6
2025-04-04T02:38:59.067000+00:00,9999,10,1256,10
2025-04-04T02:38:59.067000+00:00,9999,14,1256,22
2025-04-04T02:38:59.067000+00:00,9999,12,1256,30
2025-04-04T02:38:59.067000+00:00,9999,9,1256,62
2025-04-04T02:39:04.793000+00:00,9999,16,1256,12
2025-04-04T02:39:04.793000+00:00,9999,17,1256,18
2025-04-04T02:39:04.793000+00:00,9999,15,1256,31
2025-04-04T02:39:22.593000+00:00,9999,14,1256,5
2025-04-04T02:39:22.593000+00:00,9999,12,1256,6
2025-04-04T02:39:22.593000+00:00,9999,11,1256,12
2025-04-04T02:39:22.593000+00:00,9999,15,1256,22
2025-04-04T02:39:22.593000+00:00,9999,13,1256,30
2025-04-04T02:39:22.593000+00:00,9999,16,1256,31
2025-04-04T02:39:31.475000+00:00,9999,8,1256,4
2025-04-04T02:39:31.475000+00:00,9999,7,1256,6
2025-04-04T02:39:31.475000+00:00,9999,11,1256,10
2025-04-04T02:39:31.475000+00:00,9999,12,1256,12
2025-04-04T02:39:31.475000+00:00,9999,10,1256,62
2025-04-04T02:39:31.475000+00:00,9999,9,1256,81
2025-04-04T02:39:39.162000+00:00,9999,15,1256,5
2025-04-04T02:39:39.162000+00:00,9999,14,1256,18
2025-04-04T02:39:39.162000+00:00,9999,16,1256,22
2025-04-04T02:39:39.162000+00:00,9999,17,1256,31
2025-04-04T02:40:21.279000+00:00,9999,2,1256,4
2025-04-04T02:40:21.279000+00:00,9999,8,1256,6
2025-04-04T02:40:21.279000+00:00,9999,3,1256,14
2025-04-04T02:40:21.279000+00:00,9999,4,1256,16
2025-04-04T02:40:21.279000+00:00,9999,6,1256,23
2025-04-04T02:40:21.279000+00:00,9999,7,1256,44
2025-04-04T02:40:21.279000+00:00,9999,5,1256,55
2025-04-04T02:40:29.706000+00:00,9999,3,1256,4
2025-04-04T02:40:29.706000+00:00,9999,16,1256,5
2025-04-04T02:40:29.706000+00:00,9999,9,1256,6
2025-04-04T02:40:29.706000+00:00,9999,12,1256,10
2025-04-04T02:40:29.706000+00:00,9999,13,1256,12
2025-04-04T02:40:29.706000+00:00,9999,4,1256,14
2025-04-04T02:40:29.706000+00:00,9999,5,1256,16
2025-04-04T02:40:29.706000+00:00,9999,15,1256,18
2025-04-04T02:40:29.706000+00:00,9999,17,1256,22
2025-04-04T02:40:29.706000+00:00,9999,7,1256,23
2025-04-04T02:40:29.706000+00:00,9999,20,1256,27
2025-04-04T02:40:29.706000+00:00,9999,14,1256,30
2025-04-04T02:40:29.706000+00:00,9999,18,1256,31
2025-04-04T02:40:29.706000+00:00,9999,8,1256,44
2025-04-04T02:40:29.706000+00:00,9999,6,1256,55
2025-04-04T02:40:29.706000+00:00,9999,11,1256,62
2025-04-04T02:40:29.706000+00:00,9999,2,1256,63
2025-04-04T02:40:29.706000+00:00,9999,10,1256,81
2025-04-04T02:40:29.706000+00:00,9999,19,1256,87
2025-04-04T02:41:12.140000+00:00,9999,10,1256,6
2025-04-04T02:41:12.140000+00:00,9999,8,1256,23
2025-04-04T02:41:12.140000+00:00,9999,9,1256,44
2025-04-04T02:41:12.140000+00:00,9999,7,1256,55
2025-04-04T02:41:12.140000+00:00,9999,6,1256,81
2025-04-04T02:41:17.714000+00:00,9999,17,1256,5
2025-04-04T02:41:17.714000+00:00,9999,11,1256,6
2025-04-04T02:41:17.714000+00:00,9999,13,1256,10
2025-04-04T02:41:17.714000+00:00,9999,14,1256,12
2025-04-04T02:41:17.714000+00:00,9999,5,1256,14
2025-04-04T02:41:17.714000+00:00,9999,6,1256,16
2025-04-04T02:41:17.714000+00:00,9999,16,1256,18
2025-04-04T02:41:17.714000+00:00,9999,4,1256,22
2025-04-04T02:41:17.714000+00:00,9999,9,1256,23
2025-04-04T02:41:17.714000+00:00,9999,15,1256,30
2025-04-04T02:41:17.714000+00:00,9999,10,1256,44
2025-04-04T02:41:17.714000+00:00,9999,8,1256,55
2025-04-04T02:41:17.714000+00:00,9999,12,1256,62
2025-04-04T02:41:17.714000+00:00,9999,7,1256,81
2025-04-04T02:41:26.814000+00:00,9999,12,1256,10
2025-04-04T02:41:26.814000+00:00,9999,13,1256,62
2025-04-04T02:41:44.162000+00:00,9999,6,1256,14
2025-04-04T02:41:44.162000+00:00,9999,4,1256,16
2025-04-04T02:41:44.162000+00:00,9999,5,1256,22
2025-04-04T02:42:11.033000+00:00,9999,7,1256,14
2025-04-04T02:42:11.033000+00:00,9999,5,1256,16
2025-04-04T02:42:11.033000+00:00,9999,6,1256,22
2025-04-04T02:42:11.033000+00:00,9999,4,1256,55
2025-04-04T02:42:11.033000+00:00,9999,8,1256,81
2025-04-04T02:42:35.938000+00:00,9999,13,1256,5
2025-04-04T02:42:35.938000+00:00,9999,15,1256,12
2025-04-04T02:42:35.938000+00:00,9999,17,1256,18
2025-04-04T02:42:35.938000+00:00,9999,16,1256,30
2025-04-04T02:42:35.938000+00:00,9999,14,1256,62
2025-04-04T02:42:44.205000+00:00,9999,4,1256,14
2025-04-04T02:42:44.205000+00:00,9999,6,1256,16
2025-04-04T02:42:44.205000+00:00,9999,7,1256,22
2025-04-04T02:42:44.205000+00:00,9999,5,1256,55
2025-04-04T02:43:01.171000+00:00,9999,12,1256,5
2025-04-04T02:43:01.171000+00:00,9999,10,1256,6
2025-04-04T02:43:01.171000+00:00,9999,11,1256,10
2025-04-04T02:43:01.171000+00:00,9999,14,1256,12
2025-04-04T02:43:01.171000+00:00,9999,7,1256,16
2025-04-04T02:43:01.171000+00:00,9999,16,1256,18
2025-04-04T02:43:01.171000+00:00,9999,19,1256,22
2025-04-04T02:43:01.171000+00:00,9999,15,1256,30
2025-04-04T02:43:01.171000+00:00,9999,17,1256,31
2025-04-04T02:43:01.171000+00:00,9999,5,1256,44
2025-04-04T02:43:01.171000+00:00,9999,6,1256,55
2025-04-04T02:43:01.171000+00:00,9999,13,1256,62
2025-04-04T02:43:01.171000+00:00,9999,18,1256,87
2025-04-04T02:43:01.203000+00:00,9999,13,1256,5
2025-04-04T02:43:01.203000+00:00,9999,11,1256,6
2025-04-04T02:43:01.203000+00:00,9999,12,1256,10
2025-04-04T02:43:01.203000+00:00,9999,15,1256,12
2025-04-04T02:43:01.203000+00:00,9999,17,1256,18
2025-04-04T02:43:01.203000+00:00,9999,8,1256,22
2025-04-04T02:43:01.203000+00:00,9999,10,1256,23
2025-04-04T02:43:01.203000+00:00,9999,16,1256,30
2025-04-04T02:43:01.203000+00:00,9999,18,1256,31
2025-04-04T02:43:01.203000+00:00,9999,14,1256,62
2025-04-04T02:43:01.203000+00:00,9999,9,1256,81
2025-04-04T02:43:01.203000+00:00,9999,19,1256,87
2025-04-04T02:43:14.534000+00:00,9999,18,1256,18
2025-04-04T02:43:14.534000+00:00,9999,17,1256,30
2025-04-04T02:43:14.534000+00:00,9999,16,1256,31
2025-04-04T02:43:19.010000+00:00,9999,7,1256,6
2025-04-04T02:43:19.010000+00:00,9999,8,1256,16
2025-04-04T02:43:19.010000+00:00,9999,9,1256,22
2025-04-04T02:43:19.010000+00:00,9999,11,1256,23
2025-04-04T02:43:19.010000+00:00,9999,10,1256,81
2025-04-04T02:43:26.054000+00:00,9999,14,1256,5
2025-04-04T02:43:26.054000+00:00,9999,13,1256,10
2025-04-04T02:43:26.054000+00:00,9999,11,1256,12
2025-04-04T02:43:26.054000+00:00,9999,12,1256,23
2025-04-04T02:43:26.054000+00:00,9999,15,1256,62
2025-04-04T02:43:35.515000+00:00,9999,19,1256,27
2025-04-04T02:43:35.515000+00:00,9999,20,1256,87
2025-04-04T02:43:40.416000+00:00,9999,15,1256,5
2025-04-04T02:43:40.416000+00:00,9999,14,1256,18
2025-04-04T02:43:40.416000+00:00,9999,18,1256,30
2025-04-04T02:43:40.416000+00:00,9999,17,1256,31
2025-04-04T02:43:40.416000+00:00,9999,16,1256,62
2025-04-04T02:43:53.515000+00:00,9999,16,1256,5
2025-04-04T02:43:53.515000+00:00,9999,14,1256,10
2025-04-04T02:43:53.515000+00:00,9999,15,1256,18
2025-04-04T02:43:53.515000+00:00,9999,13,1256,30
2025-04-04T02:43:53.515000+00:00,9999,18,1256,31
2025-04-04T02:43:53.515000+00:00,9999,17,1256,62
2025-04-04T02:44:38.914000+00:00,9999,2,1256,1
2025-04-04T02:44:38.914000+00:00,9999,1,1256,63
2025-04-04T02:45:00.465000+00:00,9999,12,1256,12
2025-04-04T02:45:00.465000+00:00,9999,9,1256,16
2025-04-04T02:45:00.465000+00:00,9999,10,1256,22
2025-04-04T02:45:00.465000+00:00,9999,8,1256,23
2025-04-04T02:45:00.465000+00:00,9999,11,1256,81
2025-04-04T02:45:05.408000+00:00,9999,17,1256,5
2025-04-04T02:45:05.408000+00:00,9999,16,1256,18
2025-04-04T02:45:05.408000+00:00,9999,15,1256,62
2025-04-04T02:45:11.977000+00:00,9999,9,1256,10
2025-04-04T02:45:11.977000+00:00,9999,13,1256,12
2025-04-04T02:45:11.977000+00:00,9999,10,1256,16
2025-04-04T02:45:11.977000+00:00,9999,11,1256,22
2025-04-04T02:45:11.977000+00:00,9999,14,1256,30
2025-04-04T02:45:11.977000+00:00,9999,12,1256,81
2025-04-04T02:45:35.715000+00:00,9999,4,1256,4
2025-04-04T02:45:35.715000+00:00,9999,8,1256,6
2025-04-04T02:45:35.715000+00:00,9999,10,1256,10
2025-04-04T02:45:35.715000+00:00,9999,5,1256,14
2025-04-04T02:45:35.715000+00:00,9999,3,1256,16
2025-04-04T02:45:35.715000+00:00,9999,9,1256,23
2025-04-04T02:45:35.715000+00:00,9999,6,1256,44
2025-04-04T02:45:35.715000+00:00,9999,7,1256,55
2025-04-04T02:47:25.620000+00:00,9999,18,1256,27
2025-04-04T02:47:25.620000+00:00,9999,19,1256,31
2025-04-04T02:47:35.018000+00:00,9999,11,1256,12
2025-04-04T02:47:35.018000+00:00,9999,12,1256,22
2025-04-04T02:47:35.018000+00:00,9999,13,1256,81
2025-04-04T02:47:39.765000+00:00,9999,5,1256,4
2025-04-04T02:47:39.765000+00:00,9999,6,1256,14
2025-04-04T02:47:39.765000+00:00,9999,4,1256,16
2025-04-04T02:47:39.765000+00:00,9999,3,1256,44
2025-04-04T02:47:49.474000+00:00,9999,13,1256,22
2025-04-04T02:47:49.474000+00:00,9999,12,1256,30
2025-04-04T02:47:49.474000+00:00,9999,14,1256,81
2025-04-04T02:47:55.629000+00:00,9999,6,1256,4
2025-04-04T02:47:55.629000+00:00,9999,9,1256,6
2025-04-04T02:47:55.629000+00:00,9999,11,1256,10
2025-04-04T02:47:55.629000+00:00,9999,12,1256,12
2025-04-04T02:47:55.629000+00:00,9999,7,1256,14
2025-04-04T02:47:55.629000+00:00,9999,5,1256,22
2025-04-04T02:47:55.629000+00:00,9999,10,1256,23
2025-04-04T02:47:55.629000+00:00,9999,13,1256,30
2025-04-04T02:47:55.629000+00:00,9999,8,1256,55
2025-04-04T02:48:53.801000+00:00,9999,7,1256,4
2025-04-04T02:48:53.801000+00:00,9999,10,1256,6
2025-04-04T02:48:53.801000+00:00,9999,8,1256,14
2025-04-04T02:48:53.801000+00:00,9999,5,1256,16
2025-04-04T02:48:53.801000+00:00,9999,6,1256,22
2025-04-04T02:48:53.801000+00:00,9999,3,1256,23
2025-04-04T02:48:53.801000+00:00,9999,4,1256,44
2025-04-04T02:48:53.801000+00:00,9999,9,1256,55
2025-04-04T02:48:57.323000+00:00,9999,11,1256,6
2025-04-04T02:48:57.323000+00:00,9999,10,1256,10
2025-04-04T02:50:08.196000+00:00,9999,8,1256,4
2025-04-04T02:50:08.196000+00:00,9999,9,1256,14
2025-04-04T02:50:08.196000+00:00,9999,7,1256,55
2025-04-04T02:50:44.023000+00:00,9999,15,1256,18
