date,session_key,driver_number,position,meeting_key
2025-11-09T17:52:06.385000+00:00,9869,27,5,1273
2025-11-09T17:52:06.731000+00:00,9869,63,5,1273
2025-11-09T17:52:06.731000+00:00,9869,27,6,1273
2025-11-09T17:52:13.195000+00:00,9869,30,10,1273
2025-11-09T17:52:13.195000+00:00,9869,1,9,1273
2025-11-09T17:52:15.823000+00:00,9869,6,6,1273
2025-11-09T17:52:15.823000+00:00,9869,27,7,1273
2025-11-09T17:52:16.367000+00:00,9869,10,7,1273
2025-11-09T17:52:16.367000+00:00,9869,27,8,1273
2025-11-09T17:52:17.293000+00:00,9869,27,9,1273
2025-11-09T17:52:17.293000+00:00,9869,1,8,1273
2025-11-09T17:52:17.982000+00:00,9869,30,9,1273
2025-11-09T17:52:17.982000+00:00,9869,27,10,1273
2025-11-09T17:52:19.756000+00:00,9869,27,11,1273
2025-11-09T17:52:19.756000+00:00,9869,55,10,1273
2025-11-09T17:52:23.015000+00:00,9869,27,12,1273
2025-11-09T17:52:23.015000+00:00,9869,31,11,1273
2025-11-09T17:52:29.191000+00:00,9869,27,13,1273
2025-11-09T17:52:29.191000+00:00,9869,14,12,1273
2025-11-09T17:52:31.193000+00:00,9869,63,4,1273
2025-11-09T17:52:31.193000+00:00,9869,87,5,1273
2025-11-09T17:52:44.194000+00:00,9869,27,14,1273
2025-11-09T17:52:44.194000+00:00,9869,43,13,1273
2025-11-09T17:52:45.396000+00:00,9869,23,15,1273
2025-11-09T17:52:45.396000+00:00,9869,18,16,1273
2025-11-09T17:53:27.191000+00:00,9869,6,7,1273
2025-11-09T17:53:27.191000+00:00,9869,10,8,1273
2025-11-09T17:53:27.191000+00:00,9869,1,6,1273
2025-11-09T17:53:27.347000+00:00,9869,6,8,1273
2025-11-09T17:53:27.347000+00:00,9869,10,7,1273
2025-11-09T17:53:29.085000+00:00,9869,6,9,1273
2025-11-09T17:53:29.085000+00:00,9869,30,8,1273
2025-11-09T17:53:35.002000+00:00,9869,6,10,1273
2025-11-09T17:53:35.002000+00:00,9869,55,9,1273
2025-11-09T17:53:38.336000+00:00,9869,6,11,1273
2025-11-09T17:53:38.336000+00:00,9869,31,10,1273
2025-11-09T17:53:43.570000+00:00,9869,6,12,1273
2025-11-09T17:53:43.570000+00:00,9869,14,11,1273
2025-11-09T17:53:46.130000+00:00,9869,6,13,1273
2025-11-09T17:53:46.130000+00:00,9869,27,12,1273
2025-11-09T17:53:46.130000+00:00,9869,43,14,1273
2025-11-09T17:53:46.387000+00:00,9869,6,14,1273
2025-11-09T17:53:46.387000+00:00,9869,43,13,1273
2025-11-09T17:53:46.729000+00:00,9869,6,15,1273
2025-11-09T17:53:46.729000+00:00,9869,23,14,1273
2025-11-09T17:53:48.475000+00:00,9869,6,16,1273
2025-11-09T17:53:48.475000+00:00,9869,18,15,1273
2025-11-09T17:54:03.478000+00:00,9869,6,17,1273
2025-11-09T17:54:03.478000+00:00,9869,22,16,1273
2025-11-09T17:54:07.149000+00:00,9869,23,13,1273
2025-11-09T17:54:07.149000+00:00,9869,43,14,1273
2025-11-09T17:54:22.294000+00:00,9869,4,1,1273
2025-11-09T17:54:22.294000+00:00,9869,81,2,1273
2025-11-09T17:58:43.785000+00:00,9869,14,11,1273
2025-11-09T17:58:43.785000+00:00,9869,23,10,1273
2025-11-09T17:58:48.278000+00:00,9869,10,15,1273
2025-11-09T17:58:48.278000+00:00,9869,22,16,1273
2025-11-09T17:58:52.657000+00:00,9869,55,16,1273
2025-11-09T17:58:52.657000+00:00,9869,22,17,1273
2025-11-09T17:59:01.644000+00:00,9869,18,12,1273
2025-11-09T17:59:01.644000+00:00,9869,43,13,1273
2025-11-09T17:59:35.324000+00:00,9869,87,5,1273
2025-11-09T17:59:35.324000+00:00,9869,1,4,1273
2025-11-09T17:59:44.182000+00:00,9869,81,5,1273
2025-11-09T17:59:44.182000+00:00,9869,87,6,1273
2025-11-09T17:59:47.658000+00:00,9869,30,6,1273
2025-11-09T17:59:47.658000+00:00,9869,87,7,1273
2025-11-09T17:59:54.584000+00:00,9869,87,8,1273
2025-11-09T17:59:54.584000+00:00,9869,31,7,1273
2025-11-09T17:59:56.625000+00:00,9869,87,9,1273
2025-11-09T17:59:56.625000+00:00,9869,27,8,1273
2025-11-09T17:59:58.512000+00:00,9869,87,10,1273
2025-11-09T17:59:58.512000+00:00,9869,23,9,1273
2025-11-09T18:00:12.036000+00:00,9869,87,11,1273
2025-11-09T18:00:12.036000+00:00,9869,14,10,1273
2025-11-09T18:01:14.494000+00:00,9869,6,13,1273
2025-11-09T18:01:14.494000+00:00,9869,43,14,1273
2025-11-09T18:01:16.045000+00:00,9869,10,14,1273
2025-11-09T18:01:16.045000+00:00,9869,43,15,1273
2025-11-09T18:01:16.671000+00:00,9869,55,15,1273
2025-11-09T18:01:16.671000+00:00,9869,43,16,1273
2025-11-09T18:01:24.337000+00:00,9869,43,17,1273
2025-11-09T18:01:24.337000+00:00,9869,22,16,1273
2025-11-09T18:02:29.745000+00:00,9869,87,10,1273
2025-11-09T18:02:29.745000+00:00,9869,14,11,1273
2025-11-09T18:04:54.687000+00:00,9869,27,7,1273
2025-11-09T18:04:54.687000+00:00,9869,31,8,1273
2025-11-09T18:04:56.804000+00:00,9869,14,12,1273
2025-11-09T18:04:56.804000+00:00,9869,18,11,1273
2025-11-09T18:04:57.169000+00:00,9869,87,9,1273
2025-11-09T18:04:57.169000+00:00,9869,23,10,1273
2025-11-09T18:04:57.579000+00:00,9869,6,12,1273
2025-11-09T18:04:57.579000+00:00,9869,14,13,1273
2025-11-09T18:04:58.537000+00:00,9869,10,13,1273
2025-11-09T18:04:58.537000+00:00,9869,14,14,1273
2025-11-09T18:04:59.136000+00:00,9869,14,15,1273
2025-11-09T18:04:59.136000+00:00,9869,55,14,1273
2025-11-09T18:05:09.608000+00:00,9869,14,16,1273
2025-11-09T18:05:09.608000+00:00,9869,22,15,1273
2025-11-09T18:05:40.134000+00:00,9869,12,3,1273
2025-11-09T18:05:40.134000+00:00,9869,63,2,1273
2025-11-09T18:05:48.314000+00:00,9869,12,4,1273
2025-11-09T18:05:48.314000+00:00,9869,1,3,1273
2025-11-09T18:05:51.740000+00:00,9869,12,5,1273
2025-11-09T18:05:51.740000+00:00,9869,81,4,1273
2025-11-09T18:06:07.115000+00:00,9869,87,8,1273
2025-11-09T18:06:07.115000+00:00,9869,31,9,1273
2025-11-09T18:06:08.590000+00:00,9869,23,9,1273
2025-11-09T18:06:08.590000+00:00,9869,31,10,1273
2025-11-09T18:06:13.712000+00:00,9869,12,6,1273
2025-11-09T18:06:13.712000+00:00,9869,30,5,1273
2025-11-09T18:06:16.234000+00:00,9869,18,10,1273
2025-11-09T18:06:16.234000+00:00,9869,31,11,1273
2025-11-09T18:06:16.545000+00:00,9869,6,11,1273
2025-11-09T18:06:16.545000+00:00,9869,31,12,1273
2025-11-09T18:06:17.220000+00:00,9869,10,12,1273
2025-11-09T18:06:17.220000+00:00,9869,31,13,1273
2025-11-09T18:06:17.615000+00:00,9869,55,13,1273
2025-11-09T18:06:17.615000+00:00,9869,31,14,1273
2025-11-09T18:06:36.601000+00:00,9869,14,15,1273
2025-11-09T18:06:36.601000+00:00,9869,22,16,1273
2025-11-09T18:06:37.735000+00:00,9869,43,16,1273
2025-11-09T18:06:37.735000+00:00,9869,22,17,1273
2025-11-09T18:06:57.791000+00:00,9869,63,3,1273
2025-11-09T18:06:57.791000+00:00,9869,1,2,1273
2025-11-09T18:07:05.519000+00:00,9869,81,3,1273
2025-11-09T18:07:05.519000+00:00,9869,63,4,1273
2025-11-09T18:07:16.189000+00:00,9869,63,5,1273
2025-11-09T18:07:16.189000+00:00,9869,30,4,1273
2025-11-09T18:07:17.614000+00:00,9869,12,5,1273
2025-11-09T18:07:17.614000+00:00,9869,63,6,1273
2025-11-09T18:07:24.759000+00:00,9869,87,7,1273
2025-11-09T18:07:24.759000+00:00,9869,27,8,1273
2025-11-09T18:07:24.836000+00:00,9869,87,8,1273
2025-11-09T18:07:24.836000+00:00,9869,27,7,1273
2025-11-09T18:07:39.765000+00:00,9869,87,7,1273
2025-11-09T18:07:39.765000+00:00,9869,27,8,1273
2025-11-09T18:08:31.045000+00:00,9869,12,4,1273
2025-11-09T18:08:31.045000+00:00,9869,30,5,1273
2025-11-09T18:09:29.590000+00:00,9869,4,2,1273
2025-11-09T18:09:29.590000+00:00,9869,1,1,1273
2025-11-09T18:09:33.127000+00:00,9869,4,3,1273
2025-11-09T18:09:33.127000+00:00,9869,81,2,1273
2025-11-09T18:09:46.673000+00:00,9869,63,5,1273
2025-11-09T18:09:46.673000+00:00,9869,30,6,1273
2025-11-09T18:10:51.248000+00:00,9869,4,2,1273
2025-11-09T18:10:51.248000+00:00,9869,81,3,1273
2025-11-09T18:10:57.982000+00:00,9869,12,3,1273
2025-11-09T18:10:57.982000+00:00,9869,81,4,1273
2025-11-09T18:11:00.149000+00:00,9869,81,5,1273
2025-11-09T18:11:00.149000+00:00,9869,63,4,1273
2025-11-09T18:11:02.286000+00:00,9869,81,6,1273
2025-11-09T18:11:02.286000+00:00,9869,30,5,1273
2025-11-09T18:11:19.965000+00:00,9869,81,7,1273
2025-11-09T18:11:19.965000+00:00,9869,87,6,1273
2025-11-09T18:11:36.414000+00:00,9869,6,10,1273
2025-11-09T18:11:36.414000+00:00,9869,18,11,1273
2025-11-09T18:11:43.282000+00:00,9869,10,11,1273
2025-11-09T18:11:43.282000+00:00,9869,18,12,1273
2025-11-09T18:13:31.452000+00:00,9869,81,6,1273
2025-11-09T18:13:31.452000+00:00,9869,87,7,1273
2025-11-09T18:14:31.979000+00:00,9869,4,1,1273
2025-11-09T18:14:31.979000+00:00,9869,1,2,1273
2025-11-09T18:14:37.739000+00:00,9869,12,2,1273
2025-11-09T18:14:37.739000+00:00,9869,1,3,1273
2025-11-09T18:14:40.130000+00:00,9869,63,3,1273
2025-11-09T18:14:40.130000+00:00,9869,1,4,1273
2025-11-09T18:14:59.051000+00:00,9869,18,13,1273
2025-11-09T18:14:59.051000+00:00,9869,55,12,1273
2025-11-09T18:15:10.147000+00:00,9869,18,14,1273
2025-11-09T18:15:10.147000+00:00,9869,31,13,1273
2025-11-09T18:15:13.565000+00:00,9869,14,14,1273
2025-11-09T18:15:13.565000+00:00,9869,18,15,1273
2025-11-09T18:15:15.601000+00:00,9869,18,16,1273
2025-11-09T18:15:15.601000+00:00,9869,43,15,1273
2025-11-09T18:15:36.600000+00:00,9869,81,5,1273
2025-11-09T18:15:36.600000+00:00,9869,30,6,1273
2025-11-09T18:16:10.587000+00:00,9869,6,9,1273
2025-11-09T18:16:10.587000+00:00,9869,23,10,1273
2025-11-09T18:16:10.991000+00:00,9869,10,10,1273
2025-11-09T18:16:10.991000+00:00,9869,23,11,1273
2025-11-09T18:16:17.851000+00:00,9869,23,12,1273
2025-11-09T18:16:17.851000+00:00,9869,55,11,1273
2025-11-09T18:16:24.087000+00:00,9869,23,13,1273
2025-11-09T18:16:24.087000+00:00,9869,31,12,1273
2025-11-09T18:16:27.593000+00:00,9869,14,13,1273
2025-11-09T18:16:27.593000+00:00,9869,23,14,1273
2025-11-09T18:16:29.736000+00:00,9869,23,15,1273
2025-11-09T18:16:29.736000+00:00,9869,43,14,1273
2025-11-09T18:17:18.755000+00:00,9869,30,7,1273
2025-11-09T18:17:18.755000+00:00,9869,87,6,1273
2025-11-09T18:20:32.200000+00:00,9869,23,14,1273
2025-11-09T18:20:32.200000+00:00,9869,43,15,1273
2025-11-09T18:21:24.777000+00:00,9869,14,14,1273
2025-11-09T18:21:24.777000+00:00,9869,23,13,1273
2025-11-09T18:24:29.399000+00:00,9869,63,4,1273
2025-11-09T18:24:29.399000+00:00,9869,1,3,1273
2025-11-09T18:30:10.451000+00:00,9869,55,12,1273
2025-11-09T18:30:10.451000+00:00,9869,31,11,1273
2025-11-09T18:30:25.399000+00:00,9869,23,12,1273
2025-11-09T18:30:25.399000+00:00,9869,55,13,1273
2025-11-09T18:33:32.916000+00:00,9869,6,8,1273
2025-11-09T18:33:32.916000+00:00,9869,27,9,1273
2025-11-09T18:33:32.991000+00:00,9869,6,9,1273
2025-11-09T18:33:32.991000+00:00,9869,27,8,1273
2025-11-09T18:33:53.305000+00:00,9869,6,8,1273
2025-11-09T18:33:53.305000+00:00,9869,27,9,1273
2025-11-09T18:33:54.355000+00:00,9869,23,11,1273
2025-11-09T18:33:54.355000+00:00,9869,31,12,1273
2025-11-09T18:34:56.039000+00:00,9869,6,7,1273
2025-11-09T18:34:56.039000+00:00,9869,30,8,1273
2025-11-09T18:35:09.139000+00:00,9869,6,8,1273
2025-11-09T18:35:09.139000+00:00,9869,30,7,1273
