date,session_key,driver_number,meeting_key,pit_duration,lap_number
2025-04-12T17:05:46.649000+00:00,10010,44,1257,132.4,16
2025-04-12T17:05:57.533000+00:00,10010,16,1257,123.2,14
2025-04-12T17:06:06.906000+00:00,10010,10,1257,153.6,17
2025-04-12T17:06:22.376000+00:00,10010,1,1257,235.5,15
2025-04-12T17:06:27.494000+00:00,10010,81,1257,139.3,13
2025-04-12T17:06:32.921000+00:00,10010,4,1257,141.3,16
2025-04-12T17:06:45.584000+00:00,10010,55,1257,221.9,17
2025-04-18T17:00:04.386000+00:00,10016,31,1258,,1
2025-04-18T17:00:13.033000+00:00,10016,87,1258,,1
2025-04-18T17:00:20.882000+00:00,10016,23,1258,,1
2025-04-18T17:00:27.835000+00:00,10016,30,1258,,1
2025-04-18T17:00:35.071000+00:00,10016,12,1258,,1
2025-04-18T17:00:46.399000+00:00,10016,63,1258,,1
2025-04-18T17:00:56.495000+00:00,10016,7,1258,,1
2025-04-18T17:01:03.948000+00:00,10016,1,1258,,1
2025-04-18T17:01:11.526000+00:00,10016,10,1258,,1
2025-04-18T17:01:19.573000+00:00,10016,55,1258,,1
2025-04-18T17:01:31.214000+00:00,10016,44,1258,,1
2025-04-18T17:01:42.798000+00:00,10016,22,1258,,1
2025-04-18T17:01:59.025000+00:00,10016,16,1258,,1
2025-04-18T17:02:04.486000+00:00,10016,27,1258,,1
2025-04-18T17:02:06.048000+00:00,10016,81,1258,,1
2025-04-18T17:02:09.970000+00:00,10016,4,1258,,1
2025-04-18T17:02:12.103000+00:00,10016,6,1258,,1
2025-04-18T17:02:14.175000+00:00,10016,14,1258,,1
2025-04-18T17:02:23.395000+00:00,10016,18,1258,,1
2025-04-18T17:08:45.440000+00:00,10016,22,1258,25.4,4
2025-04-18T17:10:52.257000+00:00,10016,87,1258,24.5,6
2025-04-18T17:11:12.188000+00:00,10016,16,1258,26.7,5
2025-04-18T17:11:17.457000+00:00,10016,6,1258,28.3,5
2025-04-18T17:11:26.495000+00:00,10016,7,1258,24.2,6
2025-04-18T17:14:34.968000+00:00,10016,30,1258,269.5,6
2025-04-18T17:15:32.601000+00:00,10016,22,1258,27.9,7
2025-04-18T17:20:07.623000+00:00,10016,63,1258,281.1,8
2025-04-18T17:21:33.740000+00:00,10016,55,1258,211.4,9
2025-04-18T17:21:51.967000+00:00,10016,23,1258,316.5,9
2025-04-18T17:22:07.445000+00:00,10016,18,1258,629.6,5
2025-04-18T17:22:18.068000+00:00,10016,6,1258,328.1,8
2025-04-18T17:22:31.198000+00:00,10016,30,1258,131.9,9
2025-04-18T17:23:14.536000+00:00,10016,1,1258,474.5,8
2025-04-18T17:23:41.718000+00:00,10016,31,1258,416.5,9
2025-04-18T17:23:51.102000+00:00,10016,87,1258,423.9,9
2025-04-18T17:24:01.479000+00:00,10016,27,1258,492.2,8
2025-04-18T17:24:04.499000+00:00,10016,12,1258,148.9,11
2025-04-18T17:24:34.362000+00:00,10016,16,1258,306.3,9
2025-04-18T17:24:46.862000+00:00,10016,44,1258,281.6,10
2025-04-18T17:24:56.690000+00:00,10016,14,1258,479.0,8
2025-04-18T17:26:18.921000+00:00,10016,81,1258,473.1,9
2025-04-18T17:26:27.421000+00:00,10016,22,1258,332.6,10
2025-04-18T17:26:40.962000+00:00,10016,10,1258,563.9,9
2025-04-18T17:26:48.540000+00:00,10016,7,1258,582.3,9
2025-04-18T17:28:55.316000+00:00,10016,18,1258,27.4,8
2025-04-18T17:29:09.482000+00:00,10016,4,1258,661.9,9
2025-04-18T17:30:09.132000+00:00,10016,31,1258,29.9,12
2025-04-18T17:30:26.458000+00:00,10016,27,1258,15.2,11
2025-04-18T17:32:08.243000+00:00,10016,81,1258,23.6,12
2025-04-18T17:32:46.805000+00:00,10016,6,1258,295.9,11
2025-04-18T17:32:52.587000+00:00,10016,30,1258,287.8,12
2025-04-18T17:33:03.981000+00:00,10016,23,1258,26.5,14
2025-04-18T17:33:09.644000+00:00,10016,12,1258,16.7,15
2025-04-18T17:33:30.781000+00:00,10016,16,1258,36.7,13
2025-04-18T17:33:52.374000+00:00,10016,44,1258,25.0,14
2025-04-18T17:33:56.437000+00:00,10016,14,1258,25.0,12
2025-04-18T17:34:53.187000+00:00,10016,10,1258,15.2,13
2025-04-18T17:35:18.854000+00:00,10016,4,1258,18.0,12
2025-04-18T17:35:28.110000+00:00,10016,22,1258,24.3,14
2025-04-18T17:35:32.448000+00:00,10016,87,1258,329.1,12
2025-04-18T17:35:42.781000+00:00,10016,1,1258,407.1,11
2025-04-18T17:38:08.495000+00:00,10016,18,1258,28.6,12
2025-04-18T17:38:31.323000+00:00,10016,55,1258,421.4,14
2025-04-18T17:40:46.307000+00:00,10016,55,1258,25.0,15
2025-04-18T17:42:22.455000+00:00,10016,81,1258,389.0,14
2025-04-18T17:43:05.677000+00:00,10016,23,1258,379.4,16
2025-04-18T17:43:27.625000+00:00,10016,10,1258,303.2,15
2025-04-18T17:43:34.161000+00:00,10016,31,1258,421.5,15
2025-04-18T17:43:51.971000+00:00,10016,27,1258,457.0,14
2025-04-18T17:43:57.237000+00:00,10016,6,1258,333.7,14
2025-04-18T17:44:16.327000+00:00,10016,7,1258,431.8,14
2025-04-18T17:44:30.175000+00:00,10016,22,1258,306.5,16
2025-04-18T17:45:21.277000+00:00,10016,16,1258,330.1,16
2025-04-18T17:45:45.079000+00:00,10016,30,1258,303.7,16
2025-04-18T17:45:55.038000+00:00,10016,44,1258,382.2,17
2025-04-18T17:46:07.913000+00:00,10016,4,1258,332.0,15
2025-04-18T17:46:22.034000+00:00,10016,6,1258,28.3,15
2025-04-18T17:47:09.157000+00:00,10016,63,1258,609.2,16
2025-04-18T17:48:00.401000+00:00,10016,87,1258,434.5,15
2025-04-18T17:50:03.211000+00:00,10016,14,1258,624.7,15
2025-04-18T17:50:09.836000+00:00,10016,18,1258,399.6,15
2025-04-18T17:59:02.431000+00:00,10016,55,1258,1121.0,22
2025-04-18T17:59:04.434000+00:00,10016,27,1258,1369.6,19
2025-04-18T17:59:05.336000+00:00,10016,23,1258,1339.0,21
2025-04-18T17:59:09.140000+00:00,10016,30,1258,1108.1,20
2025-04-18T17:59:10.534000+00:00,10016,87,1258,1104.7,17
2025-04-18T17:59:11.890000+00:00,10016,10,1258,1247.5,20
2025-04-18T17:59:15.130000+00:00,10016,7,1258,1331.0,19
2025-04-18T17:59:18.067000+00:00,10016,63,1258,1338.2,19
2025-04-18T17:59:19.552000+00:00,10016,14,1258,1181.1,16
2025-04-18T17:59:21.052000+00:00,10016,1,1258,1825.4,21
2025-04-18T17:59:23.005000+00:00,10016,4,1258,1127.1,19
2025-04-18T17:59:24.036000+00:00,10016,81,1258,1410.6,20
2025-04-18T17:59:25.192000+00:00,10016,44,1258,1192.7,21
2025-04-18T17:59:30.942000+00:00,10016,31,1258,1378.7,20
2025-04-18T17:59:34.504000+00:00,10016,18,1258,964.4,16
2025-04-18T17:59:39.410000+00:00,10016,16,1258,1188.2,20
2025-04-19T13:30:18.226000+00:00,10017,5,1258,,1
2025-04-19T13:30:49.558000+00:00,10017,7,1258,,1
2025-04-19T13:31:17.623000+00:00,10017,14,1258,,1
2025-04-19T13:31:30.234000+00:00,10017,18,1258,,1
2025-04-19T13:33:30.959000+00:00,10017,14,1258,23.6,2
2025-04-19T13:33:47.403000+00:00,10017,18,1258,23.0,2
2025-04-19T13:35:05.759000+00:00,10017,31,1258,,1
2025-04-19T13:35:43.165000+00:00,10017,14,1258,22.7,3
2025-04-19T13:36:03.768000+00:00,10017,18,1258,22.6,3
2025-04-19T13:36:11.084000+00:00,10017,87,1258,,1
2025-04-19T13:38:54.045000+00:00,10017,6,1258,,1
2025-04-19T13:39:23.953000+00:00,10017,44,1258,,1
2025-04-19T13:40:10.892000+00:00,10017,16,1258,,1
2025-04-19T13:40:18.319000+00:00,10017,7,1258,196.9,4
2025-04-19T13:41:41.165000+00:00,10017,31,1258,58.1,4
2025-04-19T13:42:33.755000+00:00,10017,30,1258,,1
2025-04-19T13:42:45.023000+00:00,10017,81,1258,,1
2025-04-19T13:43:09.701000+00:00,10017,4,1258,,1
2025-04-19T13:43:22.983000+00:00,10017,87,1258,49.4,4
2025-04-19T13:44:01.016000+00:00,10017,6,1258,185.2,2
2025-04-19T13:46:14.987000+00:00,10017,7,1258,21.4,7
2025-04-19T13:46:18.862000+00:00,10017,1,1258,,1
2025-04-19T13:46:52.500000+00:00,10017,44,1258,16.9,4
2025-04-19T13:47:07.165000+00:00,10017,16,1258,19.0,4
2025-04-19T13:47:11.868000+00:00,10017,27,1258,,1
2025-04-19T13:47:29.572000+00:00,10017,23,1258,,1
2025-04-19T13:47:42.725000+00:00,10017,30,1258,186.6,2
2025-04-19T13:48:43.800000+00:00,10017,14,1258,660.7,4
2025-04-19T13:48:50.831000+00:00,10017,81,1258,23.3,4
2025-04-19T13:49:00.972000+00:00,10017,18,1258,660.0,4
2025-04-19T13:49:38.472000+00:00,10017,63,1258,,1
2025-04-19T13:49:42.292000+00:00,10017,12,1258,,1
2025-04-19T13:49:58.934000+00:00,10017,55,1258,,1
2025-04-19T13:50:38.325000+00:00,10017,10,1258,,1
2025-04-19T13:50:47.591000+00:00,10017,22,1258,,1
2025-04-19T13:52:08.310000+00:00,10017,7,1258,217.2,8
2025-04-19T13:53:30.620000+00:00,10017,27,1258,15.2,4
2025-04-19T13:54:42.804000+00:00,10017,6,1258,307.3,5
2025-04-19T13:54:53.339000+00:00,10017,81,1258,15.7,7
2025-04-19T13:55:24.437000+00:00,10017,14,1258,36.6,7
2025-04-19T13:55:52.011000+00:00,10017,18,1258,47.3,7
2025-04-19T13:57:01.649000+00:00,10017,10,1258,27.0,4
2025-04-19T13:57:14.881000+00:00,10017,30,1258,233.2,5
2025-04-19T13:57:19.481000+00:00,10017,16,1258,252.1,7
2025-04-19T13:58:07.354000+00:00,10017,5,1258,566.3,10
2025-04-19T13:58:07.448000+00:00,10017,44,1258,270.2,7
2025-04-19T13:58:16.121000+00:00,10017,1,1258,375.3,4
2025-04-19T13:58:20.235000+00:00,10017,7,1258,25.7,11
2025-04-19T13:59:21.163000+00:00,10017,63,1258,242.9,4
2025-04-19T13:59:24.429000+00:00,10017,27,1258,26.1,7
2025-04-19T13:59:27.038000+00:00,10017,12,1258,236.9,4
2025-04-19T13:59:30.663000+00:00,10017,23,1258,386.6,4
2025-04-19T14:01:21.961000+00:00,10017,30,1258,18.0,7
2025-04-19T14:02:13.396000+00:00,10017,31,1258,887.6,7
2025-04-19T14:02:18.546000+00:00,10017,44,1258,23.0,9
2025-04-19T14:02:33.621000+00:00,10017,14,1258,50.0,10
2025-04-19T14:02:49.537000+00:00,10017,55,1258,430.6,4
2025-04-19T14:03:02.064000+00:00,10017,18,1258,45.1,10
2025-04-19T14:03:10.338000+00:00,10017,6,1258,286.2,7
2025-04-19T14:03:34.106000+00:00,10017,10,1258,26.1,7
2025-04-19T14:04:04.340000+00:00,10017,30,1258,19.6,8
2025-04-19T14:06:32.624000+00:00,10017,30,1258,18.1,9
2025-04-19T14:09:17.649000+00:00,10017,31,1258,71.3,10
2025-04-19T14:09:49.939000+00:00,10017,63,1258,290.9,7
2025-04-19T14:10:01.002000+00:00,10017,12,1258,297.4,7
2025-04-19T14:10:09.961000+00:00,10017,81,1258,587.9,10
2025-04-19T14:10:23.925000+00:00,10017,4,1258,501.7,10
2025-04-19T14:10:35.358000+00:00,10017,23,1258,200.0,8
2025-04-19T14:10:55.566000+00:00,10017,22,1258,480.7,7
2025-04-19T14:11:02.285000+00:00,10017,1,1258,448.6,7
2025-04-19T14:11:35.630000+00:00,10017,87,1258,1347.1,7
2025-04-19T14:12:04.371000+00:00,10017,27,1258,651.1,8
2025-04-19T14:12:35.760000+00:00,10017,16,1258,312.3,12
2025-04-19T14:12:39.400000+00:00,10017,44,1258,365.5,11
2025-04-19T14:12:46.275000+00:00,10017,30,1258,257.2,10
2025-04-19T14:15:08.111000+00:00,10017,55,1258,414.8,7
2025-04-19T14:16:20.921000+00:00,10017,63,1258,22.6,10
2025-04-19T14:16:28.386000+00:00,10017,12,1258,18.2,10
2025-04-19T14:16:48.096000+00:00,10017,14,1258,414.2,14
2025-04-19T14:17:30.699000+00:00,10017,18,1258,421.4,14
2025-04-19T14:18:32.755000+00:00,10017,7,1258,873.5,14
2025-04-19T14:18:49.433000+00:00,10017,4,1258,169.1,13
2025-04-19T14:18:53.496000+00:00,10017,27,1258,40.1,11
2025-04-19T14:19:10.609000+00:00,10017,44,1258,19.9,14
2025-04-19T14:19:17.940000+00:00,10017,16,1258,35.7,15
2025-04-19T14:19:27.912000+00:00,10017,5,1258,603.0,17
2025-04-19T14:19:29.834000+00:00,10017,6,1258,640.2,10
2025-04-19T14:19:32.916000+00:00,10017,81,1258,229.3,13
2025-04-19T14:19:37.228000+00:00,10017,87,1258,91.1,10
2025-04-19T14:19:37.911000+00:00,10017,10,1258,622.4,10
2025-04-19T14:20:16.743000+00:00,10017,31,1258,325.9,13
2025-04-19T14:20:46.756000+00:00,10017,63,1258,23.2,12
2025-04-19T14:22:40.494000+00:00,10017,12,1258,22.0,13
2025-04-19T14:22:56.316000+00:00,10017,23,1258,400.1,11
2025-04-19T14:23:44.981000+00:00,10017,30,1258,323.8,13
2025-04-19T14:24:54.619000+00:00,10017,7,1258,25.6,17
2025-04-19T14:25:21.160000+00:00,10017,22,1258,514.0,10
2025-04-19T14:25:25.831000+00:00,10017,18,1258,119.4,17
2025-04-19T14:26:00.072000+00:00,10017,5,1258,15.3,20
2025-04-19T14:26:05.731000+00:00,10017,14,1258,229.8,17
2025-04-19T14:26:07.446000+00:00,10017,1,1258,545.8,10
2025-04-19T14:26:20.358000+00:00,10017,10,1258,19.1,13
2025-04-19T14:27:16.370000+00:00,10017,55,1258,151.6,12
2025-04-19T14:28:55.312000+00:00,10017,23,1258,23.6,14
2025-04-19T14:28:58.953000+00:00,10017,87,1258,227.7,13
2025-04-19T14:29:04.602000+00:00,10017,27,1258,263.5,14
2025-04-19T14:29:23.314000+00:00,10017,81,1258,150.5,17
2025-04-19T14:29:27.267000+00:00,10017,4,1258,324.8,16
2025-04-19T14:29:39.158000+00:00,10017,12,1258,90.6,16
2025-04-19T14:29:42.614000+00:00,10017,63,1258,192.9,15
2025-04-18T13:30:04.250000+00:00,10015,4,1258,,1
2025-04-18T13:30:04.625000+00:00,10015,31,1258,,1
2025-04-18T13:30:08.079000+00:00,10015,12,1258,,1
2025-04-18T13:30:08.360000+00:00,10015,23,1258,,1
2025-04-18T13:30:20.079000+00:00,10015,55,1258,,1
2025-04-18T13:30:27.954000+00:00,10015,30,1258,,1
2025-04-18T13:30:30.657000+00:00,10015,87,1258,,1
2025-04-18T13:30:31.579000+00:00,10015,1,1258,,1
2025-04-18T13:30:35.891000+00:00,10015,16,1258,,1
2025-04-18T13:30:37.501000+00:00,10015,44,1258,,1
2025-04-18T13:30:39.970000+00:00,10015,22,1258,,1
2025-04-18T13:30:41.376000+00:00,10015,5,1258,,1
2025-04-18T13:30:58.829000+00:00,10015,10,1258,,1
2025-04-18T13:31:02.204000+00:00,10015,81,1258,,1
2025-04-18T13:31:12.439000+00:00,10015,14,1258,,1
2025-04-18T13:31:23.470000+00:00,10015,6,1258,,1
2025-04-18T13:31:41.299000+00:00,10015,7,1258,,1
2025-04-18T13:31:58.736000+00:00,10015,27,1258,,1
2025-04-18T13:32:12.908000+00:00,10015,63,1258,,1
2025-04-18T13:32:18.940000+00:00,10015,18,1258,,1
2025-04-18T13:38:26.457000+00:00,10015,23,1258,365.0,2
2025-04-18T13:41:19.592000+00:00,10015,31,1258,444.2,3
2025-04-18T13:41:45.710000+00:00,10015,10,1258,28.4,6
2025-04-18T13:42:32.336000+00:00,10015,27,1258,25.2,6
2025-04-18T13:42:48.305000+00:00,10015,6,1258,28.4,6
2025-04-18T13:43:58.933000+00:00,10015,12,1258,15.8,7
2025-04-18T13:44:34.324000+00:00,10015,7,1258,26.7,7
2025-04-18T13:46:42.148000+00:00,10015,22,1258,24.8,8
2025-04-18T13:51:09.135000+00:00,10015,7,1258,24.9,10
2025-04-18T13:53:28.523000+00:00,10015,55,1258,354.3,10
2025-04-18T13:55:50.712000+00:00,10015,81,1258,637.5,8
2025-04-18T13:56:28.248000+00:00,10015,27,1258,521.3,9
2025-04-18T13:56:37.284000+00:00,10015,4,1258,770.3,8
2025-04-18T13:57:02.863000+00:00,10015,1,1258,609.1,9
2025-04-18T13:57:26.137000+00:00,10015,16,1258,333.4,11
2025-04-18T13:57:45.349000+00:00,10015,44,1258,321.9,11
2025-04-18T13:57:50.052000+00:00,10015,63,1258,674.7,8
2025-04-18T13:58:17.208000+00:00,10015,87,1258,900.1,7
2025-04-18T13:59:56.262000+00:00,10015,22,1258,464.8,11
2025-04-18T14:00:51.013000+00:00,10015,23,1258,377.4,10
2025-04-18T14:01:10.422000+00:00,10015,5,1258,824.6,9
2025-04-18T14:01:31.359000+00:00,10015,12,1258,717.4,10
2025-04-18T14:02:12.135000+00:00,10015,14,1258,637.1,11
2025-04-18T14:02:42.872000+00:00,10015,27,1258,28.1,12
2025-04-18T14:02:48.181000+00:00,10015,55,1258,239.3,13
2025-04-18T14:03:01.392000+00:00,10015,4,1258,31.3,11
2025-04-18T14:03:50.941000+00:00,10015,10,1258,608.8,12
2025-04-18T14:03:54.641000+00:00,10015,18,1258,824.6,10
2025-04-18T14:04:02.887000+00:00,10015,7,1258,451.2,13
2025-04-18T14:04:20.970000+00:00,10015,16,1258,21.5,14
2025-04-18T14:04:32.583000+00:00,10015,63,1258,26.1,11
2025-04-18T14:04:45.344000+00:00,10015,87,1258,26.8,10
2025-04-18T14:05:11.360000+00:00,10015,44,1258,24.6,14
2025-04-18T14:06:32.844000+00:00,10015,22,1258,25.3,14
2025-04-18T14:07:32.954000+00:00,10015,31,1258,807.1,10
2025-04-18T14:07:45.705000+00:00,10015,5,1258,27.9,12
2025-04-18T14:07:49.142000+00:00,10015,12,1258,16.2,13
2025-04-18T14:08:53.740000+00:00,10015,14,1258,26.2,14
2025-04-18T14:09:33.834000+00:00,10015,55,1258,22.4,16
2025-04-18T14:09:36.006000+00:00,10015,87,1258,33.8,12
2025-04-18T14:10:37.195000+00:00,10015,10,1258,27.7,15
2025-04-18T14:10:50.946000+00:00,10015,7,1258,33.2,16
2025-04-18T14:12:27.209000+00:00,10015,1,1258,326.1,14
2025-04-18T14:13:45.639000+00:00,10015,31,1258,28.4,13
2025-04-18T14:14:31.890000+00:00,10015,4,1258,360.4,14
2025-04-18T14:15:21.260000+00:00,10015,16,1258,310.7,17
2025-04-18T14:15:37.933000+00:00,10015,27,1258,454.8,15
2025-04-18T14:17:35.750000+00:00,10015,63,1258,546.4,13
2025-04-18T14:17:46.329000+00:00,10015,22,1258,325.9,17
2025-04-18T14:18:06.661000+00:00,10015,81,1258,437.1,16
2025-04-18T14:18:47.179000+00:00,10015,5,1258,327.8,15
2025-04-18T14:18:50.982000+00:00,10015,12,1258,291.7,16
2025-04-18T14:19:54.900000+00:00,10015,10,1258,334.2,17
2025-04-18T14:19:58.619000+00:00,10015,30,1258,1608.7,12
2025-04-18T14:20:05.994000+00:00,10015,6,1258,1871.2,9
2025-04-18T14:20:25.119000+00:00,10015,23,1258,423.3,16
2025-04-18T14:20:43.213000+00:00,10015,55,1258,315.8,19
2025-04-18T14:20:51.916000+00:00,10015,14,1258,376.6,17
2025-04-18T14:21:00.994000+00:00,10015,1,1258,23.6,19
2025-04-18T14:21:31.417000+00:00,10015,44,1258,275.6,20
2025-04-18T14:21:39.870000+00:00,10015,7,1258,277.6,19
2025-04-18T14:22:35.853000+00:00,10015,87,1258,445.6,15
2025-04-18T14:24:26.463000+00:00,10015,18,1258,239.5,18
2025-04-18T14:24:37.713000+00:00,10015,63,1258,15.2,17
2025-04-18T14:25:46.245000+00:00,10015,27,1258,24.8,21
2025-04-18T14:25:58.323000+00:00,10015,31,1258,264.3,17
2025-04-18T14:29:11.666000+00:00,10015,4,1258,20.1,23
2025-04-18T14:29:41.458000+00:00,10015,81,1258,20.7,23
2025-04-13T15:12:43.873000+00:00,10014,27,1257,24.2,5
2025-04-13T15:14:22.184000+00:00,10014,6,1257,25.2,6
2025-04-13T15:17:35.756000+00:00,10014,31,1257,24.8,8
2025-04-13T15:19:15.755000+00:00,10014,7,1257,24.7,9
2025-04-13T15:20:47.938000+00:00,10014,4,1257,29.8,10
2025-04-13T15:20:49.900000+00:00,10014,10,1257,25.0,10
2025-04-13T15:20:52.254000+00:00,10014,1,1257,26.5,10
2025-04-13T15:22:35.431000+00:00,10014,22,1257,26.4,11
2025-04-13T15:24:07.042000+00:00,10014,12,1257,24.8,12
2025-04-13T15:24:25.031000+00:00,10014,18,1257,24.6,12
2025-04-13T15:25:38.504000+00:00,10014,63,1257,24.0,13
2025-04-13T15:26:07.063000+00:00,10014,5,1257,24.1,13
2025-04-13T15:27:13.344000+00:00,10014,81,1257,24.4,14
2025-04-13T15:27:36.036000+00:00,10014,55,1257,24.6,14
2025-04-13T15:27:38.560000+00:00,10014,87,1257,24.5,14
2025-04-13T15:27:44.917000+00:00,10014,30,1257,25.2,14
2025-04-13T15:30:58.775000+00:00,10014,23,1257,25.3,16
2025-04-13T15:31:03.584000+00:00,10014,14,1257,24.8,16
2025-04-13T15:32:17.130000+00:00,10014,16,1257,24.8,17
2025-04-13T15:32:26.688000+00:00,10014,44,1257,24.3,17
2025-04-13T15:47:39.342000+00:00,10014,1,1257,28.0,26
2025-04-13T15:49:11.397000+00:00,10014,31,1257,24.8,27
2025-04-13T15:49:11.833000+00:00,10014,12,1257,24.5,27
2025-04-13T15:49:32.563000+00:00,10014,27,1257,24.2,27
2025-04-13T15:50:43.726000+00:00,10014,10,1257,24.9,28
2025-04-13T15:50:56.204000+00:00,10014,7,1257,25.0,28
2025-04-13T15:51:07.535000+00:00,10014,6,1257,24.6,28
2025-04-13T15:57:04.041000+00:00,10014,81,1257,24.9,32
2025-04-13T15:57:12.763000+00:00,10014,63,1257,24.1,32
2025-04-13T15:57:14.316000+00:00,10014,16,1257,24.2,32
2025-04-13T15:57:16.810000+00:00,10014,4,1257,24.0,32
2025-04-13T15:57:30.119000+00:00,10014,44,1257,24.3,32
2025-04-13T15:57:56.684000+00:00,10014,55,1257,24.3,32
2025-04-13T15:57:58.263000+00:00,10014,22,1257,24.7,32
2025-04-13T15:58:03.317000+00:00,10014,87,1257,24.8,32
2025-04-13T15:58:03.706000+00:00,10014,23,1257,25.9,32
2025-04-13T15:58:06.812000+00:00,10014,12,1257,24.6,32
2025-04-13T15:58:10.052000+00:00,10014,14,1257,24.8,32
2025-04-13T15:58:20.841000+00:00,10014,30,1257,24.1,32
2025-04-13T15:58:22.181000+00:00,10014,18,1257,24.5,32
2025-04-13T15:58:30.413000+00:00,10014,5,1257,25.3,32
2025-04-13T16:19:49.060000+00:00,10014,55,1257,37.1,44
2025-04-19T17:00:04.534000+00:00,10018,31,1258,,1
2025-04-19T17:00:14.307000+00:00,10018,87,1258,,1
2025-04-19T17:00:23.932000+00:00,10018,7,1258,,1
2025-04-19T17:00:31.733000+00:00,10018,27,1258,,1
2025-04-19T17:00:41.732000+00:00,10018,5,1258,,1
2025-04-19T17:00:50.708000+00:00,10018,23,1258,,1
2025-04-19T17:00:56.176000+00:00,10018,55,1258,,1
2025-04-19T17:01:01.161000+00:00,10018,10,1258,,1
2025-04-19T17:01:08.488000+00:00,10018,14,1258,,1
2025-04-19T17:01:13.425000+00:00,10018,18,1258,,1
2025-04-19T17:01:32.921000+00:00,10018,4,1258,,1
2025-04-19T17:01:37.571000+00:00,10018,16,1258,,1
2025-04-19T17:01:42.286000+00:00,10018,44,1258,,1
2025-04-19T17:03:28.543000+00:00,10018,1,1258,,1
2025-04-19T17:03:36.724000+00:00,10018,22,1258,,1
2025-04-19T17:03:49.041000+00:00,10018,81,1258,,1
2025-04-19T17:04:27.270000+00:00,10018,63,1258,,1
2025-04-19T17:04:30.602000+00:00,10018,12,1258,,1
2025-04-19T17:05:17.015000+00:00,10018,6,1258,,1
2025-04-19T17:05:53.678000+00:00,10018,30,1258,,1
2025-04-19T17:06:13.147000+00:00,10018,5,1258,23.0,4
2025-04-19T17:06:19.600000+00:00,10018,31,1258,46.6,4
2025-04-19T17:06:37.778000+00:00,10018,87,1258,56.5,4
2025-04-19T17:06:54.845000+00:00,10018,14,1258,26.5,4
2025-04-19T17:07:00.443000+00:00,10018,27,1258,62.6,4
2025-04-19T17:07:03.188000+00:00,10018,18,1258,22.4,4
2025-04-19T17:08:08.532000+00:00,10018,44,1258,36.3,4
2025-04-19T17:08:17.954000+00:00,10018,16,1258,58.9,4
2025-04-19T17:10:59.764000+00:00,10018,23,1258,92.5,6
2025-04-19T17:12:44.497000+00:00,10018,81,1258,200.4,4
2025-04-19T17:13:12.545000+00:00,10018,12,1258,193.6,4
2025-04-19T17:13:23.500000+00:00,10018,7,1258,135.1,7
2025-04-19T17:13:29.280000+00:00,10018,6,1258,172.8,4
2025-04-19T17:13:33.218000+00:00,10018,1,1258,284.8,4
2025-04-19T17:13:35.515000+00:00,10018,55,1258,97.3,7
2025-04-19T17:13:44.279000+00:00,10018,30,1258,157.3,4
2025-04-19T17:13:48.161000+00:00,10018,31,1258,133.5,7
2025-04-19T17:13:55.063000+00:00,10018,22,1258,278.7,4
2025-04-19T17:14:04.479000+00:00,10018,87,1258,136.5,7
2025-04-19T17:14:25.046000+00:00,10018,10,1258,157.8,7
2025-04-19T17:14:35.140000+00:00,10018,14,1258,135.9,7
2025-04-19T17:14:51.032000+00:00,10018,18,1258,147.2,7
2025-04-19T17:15:00.666000+00:00,10018,27,1258,171.2,7
2025-04-19T17:15:08.728000+00:00,10018,5,1258,211.7,7
2025-04-19T17:15:16.700000+00:00,10018,44,1258,83.7,7
2025-04-19T17:15:20.279000+00:00,10018,16,1258,71.9,7
2025-04-19T17:15:46.623000+00:00,10018,63,1258,352.6,4
2025-04-19T17:25:03.564000+00:00,10018,23,1258,533.5,9
2025-04-19T17:25:46.695000+00:00,10018,87,1258,345.2,10
2025-04-19T17:26:01.007000+00:00,10018,10,1258,364.6,10
2025-04-19T17:26:03.913000+00:00,10018,6,1258,429.3,7
2025-04-19T17:26:06.757000+00:00,10018,55,1258,411.8,10
2025-04-19T17:26:17.078000+00:00,10018,81,1258,489.9,7
2025-04-19T17:26:30.873000+00:00,10018,14,1258,486.5,9
2025-04-19T17:26:38.266000+00:00,10018,12,1258,484.2,7
2025-04-19T17:26:51.254000+00:00,10018,63,1258,422.6,6
2025-04-19T17:27:01.849000+00:00,10018,1,1258,472.5,7
2025-04-19T17:27:12.070000+00:00,10018,30,1258,465.6,7
2025-04-19T17:27:17.829000+00:00,10018,16,1258,489.8,9
2025-04-19T17:27:25.126000+00:00,10018,44,1258,392.8,10
2025-04-19T17:27:35.095000+00:00,10018,22,1258,464.5,7
2025-04-19T17:28:04.985000+00:00,10018,4,1258,930.3,7
2025-04-19T17:32:34.012000+00:00,10018,23,1258,135.5,12
2025-04-19T17:35:26.212000+00:00,10018,63,1258,190.6,9
2025-04-19T17:35:28.511000+00:00,10018,12,1258,199.9,10
2025-04-19T17:35:34.281000+00:00,10018,81,1258,218.3,10
2025-04-19T17:35:37.161000+00:00,10018,55,1258,224.8,13
2025-04-19T17:35:39.554000+00:00,10018,87,1258,273.2,13
2025-04-19T17:35:43.351000+00:00,10018,6,1258,245.8,10
2025-04-19T17:36:09.323000+00:00,10018,30,1258,313.8,9
2025-04-19T17:36:23.276000+00:00,10018,16,1258,215.7,12
2025-04-19T17:36:38.397000+00:00,10018,44,1258,221.9,13
2025-04-19T17:36:46.254000+00:00,10018,10,1258,315.0,13
