date,session_key,meeting_key,position,driver_number
2025-11-08T18:35:57.135000+00:00,9865,1273,5,23
2025-11-08T18:35:57.135000+00:00,9865,1273,9,18
2025-11-08T18:35:57.135000+00:00,9865,1273,6,16
2025-11-08T18:35:57.135000+00:00,9865,1273,4,44
2025-11-08T18:36:13.344000+00:00,9865,1273,8,4
2025-11-08T18:36:13.344000+00:00,9865,1273,4,14
2025-11-08T18:36:13.344000+00:00,9865,1273,9,10
2025-11-08T18:36:13.344000+00:00,9865,1273,11,30
2025-11-08T18:36:13.344000+00:00,9865,1273,6,23
2025-11-08T18:36:13.344000+00:00,9865,1273,10,18
2025-11-08T18:36:13.344000+00:00,9865,1273,7,16
2025-11-08T18:36:13.344000+00:00,9865,1273,5,44
2025-11-08T18:36:15.991000+00:00,9865,1273,14,27
2025-11-08T18:36:15.991000+00:00,9865,1273,10,63
2025-11-08T18:36:15.991000+00:00,9865,1273,13,55
2025-11-08T18:36:15.991000+00:00,9865,1273,12,30
2025-11-08T18:36:15.991000+00:00,9865,1273,11,18
2025-11-08T18:36:20.476000+00:00,9865,1273,9,4
2025-11-08T18:36:20.476000+00:00,9865,1273,5,14
2025-11-08T18:36:20.476000+00:00,9865,1273,11,63
2025-11-08T18:36:20.476000+00:00,9865,1273,10,10
2025-11-08T18:36:20.476000+00:00,9865,1273,4,6
2025-11-08T18:36:20.476000+00:00,9865,1273,3,30
2025-11-08T18:36:20.476000+00:00,9865,1273,7,23
2025-11-08T18:36:20.476000+00:00,9865,1273,12,18
2025-11-08T18:36:20.476000+00:00,9865,1273,8,16
2025-11-08T18:36:20.476000+00:00,9865,1273,6,44
2025-11-08T18:36:26.214000+00:00,9865,1273,15,27
2025-11-08T18:36:26.214000+00:00,9865,1273,14,12
2025-11-08T18:36:28.498000+00:00,9865,1273,10,4
2025-11-08T18:36:28.498000+00:00,9865,1273,12,63
2025-11-08T18:36:28.498000+00:00,9865,1273,11,10
2025-11-08T18:36:28.498000+00:00,9865,1273,8,23
2025-11-08T18:36:28.498000+00:00,9865,1273,7,18
2025-11-08T18:36:28.498000+00:00,9865,1273,9,16
2025-11-08T18:36:36.451000+00:00,9865,1273,11,4
2025-11-08T18:36:36.451000+00:00,9865,1273,7,10
2025-11-08T18:36:36.451000+00:00,9865,1273,9,23
2025-11-08T18:36:36.451000+00:00,9865,1273,8,18
2025-11-08T18:36:36.451000+00:00,9865,1273,10,16
2025-11-08T18:36:48.742000+00:00,9865,1273,10,23
2025-11-08T18:36:48.742000+00:00,9865,1273,9,16
2025-11-08T18:36:53.226000+00:00,9865,1273,12,4
2025-11-08T18:36:53.226000+00:00,9865,1273,11,27
2025-11-08T18:36:53.226000+00:00,9865,1273,13,63
2025-11-08T18:36:53.226000+00:00,9865,1273,14,55
2025-11-08T18:36:53.226000+00:00,9865,1273,15,12
2025-11-08T18:37:00.222000+00:00,9865,1273,3,4
2025-11-08T18:37:00.222000+00:00,9865,1273,12,27
2025-11-08T18:37:00.222000+00:00,9865,1273,6,14
2025-11-08T18:37:00.222000+00:00,9865,1273,8,10
2025-11-08T18:37:00.222000+00:00,9865,1273,5,6
2025-11-08T18:37:00.222000+00:00,9865,1273,4,30
2025-11-08T18:37:00.222000+00:00,9865,1273,11,23
2025-11-08T18:37:00.222000+00:00,9865,1273,9,18
2025-11-08T18:37:00.222000+00:00,9865,1273,10,16
2025-11-08T18:37:00.222000+00:00,9865,1273,7,44
2025-11-08T18:37:11.507000+00:00,9865,1273,14,63
2025-11-08T18:37:11.507000+00:00,9865,1273,13,55
2025-11-08T18:37:18.145000+00:00,9865,1273,9,10
2025-11-08T18:37:18.145000+00:00,9865,1273,7,23
2025-11-08T18:37:18.145000+00:00,9865,1273,10,18
2025-11-08T18:37:18.145000+00:00,9865,1273,11,16
2025-11-08T18:37:18.145000+00:00,9865,1273,8,44
2025-11-08T18:37:26.046000+00:00,9865,1273,4,4
2025-11-08T18:37:26.046000+00:00,9865,1273,13,27
2025-11-08T18:37:26.046000+00:00,9865,1273,7,14
2025-11-08T18:37:26.046000+00:00,9865,1273,3,63
2025-11-08T18:37:26.046000+00:00,9865,1273,10,10
2025-11-08T18:37:26.046000+00:00,9865,1273,14,55
2025-11-08T18:37:26.046000+00:00,9865,1273,6,6
2025-11-08T18:37:26.046000+00:00,9865,1273,5,30
2025-11-08T18:37:26.046000+00:00,9865,1273,8,23
2025-11-08T18:37:26.046000+00:00,9865,1273,11,18
2025-11-08T18:37:26.046000+00:00,9865,1273,12,16
2025-11-08T18:37:26.046000+00:00,9865,1273,9,44
2025-11-08T18:37:35.916000+00:00,9865,1273,5,4
2025-11-08T18:37:35.916000+00:00,9865,1273,3,81
2025-11-08T18:37:35.916000+00:00,9865,1273,14,27
2025-11-08T18:37:35.916000+00:00,9865,1273,8,14
2025-11-08T18:37:35.916000+00:00,9865,1273,4,63
2025-11-08T18:37:35.916000+00:00,9865,1273,11,10
2025-11-08T18:37:35.916000+00:00,9865,1273,15,55
2025-11-08T18:37:35.916000+00:00,9865,1273,7,6
2025-11-08T18:37:35.916000+00:00,9865,1273,2,12
2025-11-08T18:37:35.916000+00:00,9865,1273,6,30
2025-11-08T18:37:35.916000+00:00,9865,1273,9,23
2025-11-08T18:37:35.916000+00:00,9865,1273,12,18
2025-11-08T18:37:35.916000+00:00,9865,1273,13,16
2025-11-08T18:37:35.916000+00:00,9865,1273,10,44
2025-11-08T18:42:45.424000+00:00,9865,1273,8,27
2025-11-08T18:42:45.424000+00:00,9865,1273,9,14
2025-11-08T18:42:45.424000+00:00,9865,1273,12,10
2025-11-08T18:42:45.424000+00:00,9865,1273,10,23
2025-11-08T18:42:45.424000+00:00,9865,1273,13,18
2025-11-08T18:42:45.424000+00:00,9865,1273,14,16
2025-11-08T18:42:45.424000+00:00,9865,1273,11,44
2025-11-08T18:43:15.455000+00:00,9865,1273,6,4
2025-11-08T18:43:15.455000+00:00,9865,1273,4,81
2025-11-08T18:43:15.455000+00:00,9865,1273,9,27
2025-11-08T18:43:15.455000+00:00,9865,1273,10,14
2025-11-08T18:43:15.455000+00:00,9865,1273,5,63
2025-11-08T18:43:15.455000+00:00,9865,1273,13,10
2025-11-08T18:43:15.455000+00:00,9865,1273,8,6
2025-11-08T18:43:15.455000+00:00,9865,1273,7,30
2025-11-08T18:43:15.455000+00:00,9865,1273,11,23
2025-11-08T18:43:15.455000+00:00,9865,1273,14,18
2025-11-08T18:43:15.455000+00:00,9865,1273,3,16
2025-11-08T18:43:15.455000+00:00,9865,1273,12,44
2025-11-08T18:43:27.983000+00:00,9865,1273,7,4
2025-11-08T18:43:27.983000+00:00,9865,1273,10,27
2025-11-08T18:43:27.983000+00:00,9865,1273,11,14
2025-11-08T18:43:27.983000+00:00,9865,1273,6,63
2025-11-08T18:43:27.983000+00:00,9865,1273,5,10
2025-11-08T18:43:27.983000+00:00,9865,1273,9,6
2025-11-08T18:43:27.983000+00:00,9865,1273,8,30
2025-11-08T18:43:27.983000+00:00,9865,1273,12,23
2025-11-08T18:43:27.983000+00:00,9865,1273,13,44
2025-11-08T18:44:12.210000+00:00,9865,1273,1,4
2025-11-08T18:44:12.210000+00:00,9865,1273,5,81
2025-11-08T18:44:12.210000+00:00,9865,1273,7,63
2025-11-08T18:44:12.210000+00:00,9865,1273,6,10
2025-11-08T18:44:12.210000+00:00,9865,1273,3,12
2025-11-08T18:44:12.210000+00:00,9865,1273,2,87
2025-11-08T18:44:12.210000+00:00,9865,1273,4,16
2025-11-08T18:53:17.531000+00:00,9865,1273,2,4
2025-11-08T18:53:17.531000+00:00,9865,1273,1,87
2025-11-08T18:53:21.541000+00:00,9865,1273,3,4
2025-11-08T18:53:21.541000+00:00,9865,1273,6,81
2025-11-08T18:53:21.541000+00:00,9865,1273,2,27
2025-11-08T18:53:21.541000+00:00,9865,1273,8,63
2025-11-08T18:53:21.541000+00:00,9865,1273,7,10
2025-11-08T18:53:21.541000+00:00,9865,1273,10,6
2025-11-08T18:53:21.541000+00:00,9865,1273,4,12
2025-11-08T18:53:21.541000+00:00,9865,1273,9,30
2025-11-08T18:53:21.541000+00:00,9865,1273,5,16
2025-11-08T18:53:51.919000+00:00,9865,1273,4,4
2025-11-08T18:53:51.919000+00:00,9865,1273,7,81
2025-11-08T18:53:51.919000+00:00,9865,1273,3,27
2025-11-08T18:53:51.919000+00:00,9865,1273,2,10
2025-11-08T18:53:51.919000+00:00,9865,1273,5,12
2025-11-08T18:53:51.919000+00:00,9865,1273,6,16
2025-11-08T18:53:54.828000+00:00,9865,1273,5,4
2025-11-08T18:53:54.828000+00:00,9865,1273,4,27
2025-11-08T18:53:54.828000+00:00,9865,1273,3,10
2025-11-08T18:53:54.828000+00:00,9865,1273,6,12
2025-11-08T18:53:54.828000+00:00,9865,1273,2,16
2025-11-08T18:53:59.113000+00:00,9865,1273,1,4
2025-11-08T18:53:59.113000+00:00,9865,1273,5,27
2025-11-08T18:53:59.113000+00:00,9865,1273,4,10
2025-11-08T18:53:59.113000+00:00,9865,1273,2,87
2025-11-08T18:53:59.113000+00:00,9865,1273,3,16
2025-11-08T18:54:04.472000+00:00,9865,1273,8,81
2025-11-08T18:54:04.472000+00:00,9865,1273,6,27
2025-11-08T18:54:04.472000+00:00,9865,1273,9,63
2025-11-08T18:54:04.472000+00:00,9865,1273,7,12
2025-11-08T18:54:04.472000+00:00,9865,1273,5,30
2025-11-08T18:54:07.772000+00:00,9865,1273,9,81
2025-11-08T18:54:07.772000+00:00,9865,1273,7,27
2025-11-08T18:54:07.772000+00:00,9865,1273,10,63
2025-11-08T18:54:07.772000+00:00,9865,1273,6,6
2025-11-08T18:54:07.772000+00:00,9865,1273,8,12
2025-11-08T18:54:12.602000+00:00,9865,1273,4,81
2025-11-08T18:54:12.602000+00:00,9865,1273,8,27
2025-11-08T18:54:12.602000+00:00,9865,1273,5,10
2025-11-08T18:54:12.602000+00:00,9865,1273,7,6
2025-11-08T18:54:12.602000+00:00,9865,1273,9,12
2025-11-08T18:54:12.602000+00:00,9865,1273,6,30
2025-11-08T18:54:38.219000+00:00,9865,1273,2,4
2025-11-08T18:54:38.219000+00:00,9865,1273,1,87
2025-11-08T18:54:48.102000+00:00,9865,1273,3,4
2025-11-08T18:54:48.102000+00:00,9865,1273,5,81
2025-11-08T18:54:48.102000+00:00,9865,1273,2,27
2025-11-08T18:54:48.102000+00:00,9865,1273,6,10
2025-11-08T18:54:48.102000+00:00,9865,1273,8,6
2025-11-08T18:54:48.102000+00:00,9865,1273,7,30
2025-11-08T18:54:48.102000+00:00,9865,1273,4,16
2025-11-08T18:55:05.957000+00:00,9865,1273,7,63
2025-11-08T18:55:05.957000+00:00,9865,1273,9,6
2025-11-08T18:55:05.957000+00:00,9865,1273,10,12
2025-11-08T18:55:05.957000+00:00,9865,1273,8,30
2025-11-08T18:55:12.071000+00:00,9865,1273,6,81
2025-11-08T18:55:12.071000+00:00,9865,1273,8,63
2025-11-08T18:55:12.071000+00:00,9865,1273,7,10
2025-11-08T18:55:12.071000+00:00,9865,1273,10,6
2025-11-08T18:55:12.071000+00:00,9865,1273,4,12
2025-11-08T18:55:12.071000+00:00,9865,1273,9,30
2025-11-08T18:55:12.071000+00:00,9865,1273,5,16
2025-11-08T18:55:20.502000+00:00,9865,1273,4,4
2025-11-08T18:55:20.502000+00:00,9865,1273,7,81
2025-11-08T18:55:20.502000+00:00,9865,1273,3,27
2025-11-08T18:55:20.502000+00:00,9865,1273,2,10
2025-11-08T18:55:20.502000+00:00,9865,1273,5,12
2025-11-08T18:55:20.502000+00:00,9865,1273,6,16
2025-11-08T18:55:29.341000+00:00,9865,1273,5,4
2025-11-08T18:55:29.341000+00:00,9865,1273,4,27
2025-11-08T18:55:29.341000+00:00,9865,1273,3,10
2025-11-08T18:55:29.341000+00:00,9865,1273,6,12
2025-11-08T18:55:29.341000+00:00,9865,1273,2,16
2025-11-08T18:55:37.919000+00:00,9865,1273,1,4
2025-11-08T18:55:37.919000+00:00,9865,1273,5,27
2025-11-08T18:55:37.919000+00:00,9865,1273,4,10
2025-11-08T18:55:37.919000+00:00,9865,1273,2,87
2025-11-08T18:55:37.919000+00:00,9865,1273,3,16
2025-11-08T18:55:45.902000+00:00,9865,1273,8,81
2025-11-08T18:55:45.902000+00:00,9865,1273,6,27
2025-11-08T18:55:45.902000+00:00,9865,1273,9,63
2025-11-08T18:55:45.902000+00:00,9865,1273,7,12
2025-11-08T18:55:45.902000+00:00,9865,1273,5,30
2025-11-08T18:55:48.271000+00:00,9865,1273,2,4
2025-11-08T18:55:48.271000+00:00,9865,1273,1,87
2025-11-08T18:55:53.323000+00:00,9865,1273,9,81
2025-11-08T18:55:53.323000+00:00,9865,1273,7,27
2025-11-08T18:55:53.323000+00:00,9865,1273,10,63
2025-11-08T18:55:53.323000+00:00,9865,1273,6,6
2025-11-08T18:55:53.323000+00:00,9865,1273,8,12
2025-11-08T18:55:58.451000+00:00,9865,1273,3,4
2025-11-08T18:55:58.451000+00:00,9865,1273,2,27
2025-11-08T18:55:58.451000+00:00,9865,1273,5,10
2025-11-08T18:55:58.451000+00:00,9865,1273,7,6
2025-11-08T18:55:58.451000+00:00,9865,1273,6,30
2025-11-08T18:55:58.451000+00:00,9865,1273,4,16
2025-11-08T18:56:03.155000+00:00,9865,1273,5,81
2025-11-08T18:56:03.155000+00:00,9865,1273,6,10
2025-11-08T18:56:03.155000+00:00,9865,1273,8,6
2025-11-08T18:56:03.155000+00:00,9865,1273,9,12
2025-11-08T18:56:03.155000+00:00,9865,1273,7,30
2025-11-08T18:56:23.836000+00:00,9865,1273,7,63
2025-11-08T18:56:23.836000+00:00,9865,1273,9,6
2025-11-08T18:56:23.836000+00:00,9865,1273,10,12
2025-11-08T18:56:23.836000+00:00,9865,1273,8,30
2025-11-08T18:56:30.836000+00:00,9865,1273,4,4
2025-11-08T18:56:30.836000+00:00,9865,1273,6,81
2025-11-08T18:56:30.836000+00:00,9865,1273,3,27
2025-11-08T18:56:30.836000+00:00,9865,1273,2,10
2025-11-08T18:56:30.836000+00:00,9865,1273,5,16
2025-11-08T18:56:36.464000+00:00,9865,1273,7,81
2025-11-08T18:56:36.464000+00:00,9865,1273,8,63
2025-11-08T18:56:36.464000+00:00,9865,1273,10,6
2025-11-08T18:56:36.464000+00:00,9865,1273,5,12
2025-11-08T18:56:36.464000+00:00,9865,1273,9,30
2025-11-08T18:56:36.464000+00:00,9865,1273,6,16
2025-11-08T18:56:39.273000+00:00,9865,1273,5,4
2025-11-08T18:56:39.273000+00:00,9865,1273,4,27
2025-11-08T18:56:39.273000+00:00,9865,1273,3,10
2025-11-08T18:56:39.273000+00:00,9865,1273,6,12
2025-11-08T18:56:39.273000+00:00,9865,1273,2,87
2025-11-08T18:56:39.273000+00:00,9865,1273,1,16
2025-11-08T18:56:56.230000+00:00,9865,1273,6,4
2025-11-08T18:56:56.230000+00:00,9865,1273,8,81
2025-11-08T18:56:56.230000+00:00,9865,1273,5,27
2025-11-08T18:56:56.230000+00:00,9865,1273,9,63
2025-11-08T18:56:56.230000+00:00,9865,1273,7,12
2025-11-08T18:56:56.230000+00:00,9865,1273,4,30
2025-11-08T18:57:03.746000+00:00,9865,1273,7,4
2025-11-08T18:57:03.746000+00:00,9865,1273,9,81
2025-11-08T18:57:03.746000+00:00,9865,1273,6,27
2025-11-08T18:57:03.746000+00:00,9865,1273,10,63
2025-11-08T18:57:03.746000+00:00,9865,1273,5,6
2025-11-08T18:57:03.746000+00:00,9865,1273,8,12
2025-11-08T18:57:13.142000+00:00,9865,1273,8,4
2025-11-08T18:57:13.142000+00:00,9865,1273,1,81
2025-11-08T18:57:13.142000+00:00,9865,1273,7,27
2025-11-08T18:57:13.142000+00:00,9865,1273,4,10
2025-11-08T18:57:13.142000+00:00,9865,1273,6,6
2025-11-08T18:57:13.142000+00:00,9865,1273,9,12
2025-11-08T18:57:13.142000+00:00,9865,1273,5,30
2025-11-08T18:57:13.142000+00:00,9865,1273,3,87
2025-11-08T18:57:13.142000+00:00,9865,1273,2,16
2025-11-08T18:57:33.967000+00:00,9865,1273,9,4
2025-11-08T18:57:33.967000+00:00,9865,1273,8,27
2025-11-08T18:57:33.967000+00:00,9865,1273,4,63
2025-11-08T18:57:33.967000+00:00,9865,1273,5,10
2025-11-08T18:57:33.967000+00:00,9865,1273,7,6
2025-11-08T18:57:33.967000+00:00,9865,1273,10,12
2025-11-08T18:57:33.967000+00:00,9865,1273,6,30
2025-11-08T18:57:46.551000+00:00,9865,1273,10,4
2025-11-08T18:57:46.551000+00:00,9865,1273,9,27
2025-11-08T18:57:46.551000+00:00,9865,1273,5,63
2025-11-08T18:57:46.551000+00:00,9865,1273,6,10
2025-11-08T18:57:46.551000+00:00,9865,1273,8,6
2025-11-08T18:57:46.551000+00:00,9865,1273,4,12
2025-11-08T18:57:46.551000+00:00,9865,1273,7,30
2025-11-08T19:03:29.495000+00:00,9865,1273,5,27
2025-11-08T19:03:29.495000+00:00,9865,1273,6,63
2025-11-08T19:03:29.495000+00:00,9865,1273,7,10
2025-11-08T19:03:29.495000+00:00,9865,1273,9,6
2025-11-08T19:03:29.495000+00:00,9865,1273,8,30
2025-11-08T19:03:46.631000+00:00,9865,1273,2,81
2025-11-08T19:03:46.631000+00:00,9865,1273,1,16
2025-11-08T19:03:56.467000+00:00,9865,1273,1,4
2025-11-08T19:03:56.467000+00:00,9865,1273,3,81
2025-11-08T19:03:56.467000+00:00,9865,1273,6,27
2025-11-08T19:03:56.467000+00:00,9865,1273,7,63
2025-11-08T19:03:56.467000+00:00,9865,1273,8,10
2025-11-08T19:03:56.467000+00:00,9865,1273,10,6
2025-11-08T19:03:56.467000+00:00,9865,1273,5,12
2025-11-08T19:03:56.467000+00:00,9865,1273,9,30
2025-11-08T19:03:56.467000+00:00,9865,1273,4,87
2025-11-08T19:03:56.467000+00:00,9865,1273,2,16
2025-11-08T19:04:52.381000+00:00,9865,1273,7,27
2025-11-08T19:04:52.381000+00:00,9865,1273,8,63
2025-11-08T19:04:52.381000+00:00,9865,1273,9,10
2025-11-08T19:04:52.381000+00:00,9865,1273,6,12
2025-11-08T19:04:52.381000+00:00,9865,1273,4,30
2025-11-08T19:04:52.381000+00:00,9865,1273,5,87
2025-11-08T19:05:08.268000+00:00,9865,1273,8,27
2025-11-08T19:05:08.268000+00:00,9865,1273,9,63
2025-11-08T19:05:08.268000+00:00,9865,1273,10,10
2025-11-08T19:05:08.268000+00:00,9865,1273,4,6
2025-11-08T19:05:08.268000+00:00,9865,1273,7,12
2025-11-08T19:05:08.268000+00:00,9865,1273,5,30
2025-11-08T19:05:08.268000+00:00,9865,1273,6,87
2025-11-08T19:05:18.949000+00:00,9865,1273,9,27
2025-11-08T19:05:18.949000+00:00,9865,1273,10,63
2025-11-08T19:05:18.949000+00:00,9865,1273,8,10
2025-11-08T19:05:31.039000+00:00,9865,1273,10,27
2025-11-08T19:05:31.039000+00:00,9865,1273,5,63
2025-11-08T19:05:31.039000+00:00,9865,1273,9,10
2025-11-08T19:05:31.039000+00:00,9865,1273,8,12
2025-11-08T19:05:31.039000+00:00,9865,1273,6,30
2025-11-08T19:05:31.039000+00:00,9865,1273,7,87
2025-11-08T19:05:45.087000+00:00,9865,1273,4,81
2025-11-08T19:05:45.087000+00:00,9865,1273,6,63
2025-11-08T19:05:45.087000+00:00,9865,1273,5,6
2025-11-08T19:05:45.087000+00:00,9865,1273,2,12
2025-11-08T19:05:45.087000+00:00,9865,1273,7,30
2025-11-08T19:05:45.087000+00:00,9865,1273,8,87
2025-11-08T19:05:45.087000+00:00,9865,1273,3,16
